VARIABLE,cluster_id,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,n_cells,NGENES,BETA,BETA_STD,SE,P
Cluster397,397,Splat_397,Splatter,NEUR,SER VGLUT3,"Pons: 80.1%, Medulla: 8.1%, Midbrain: 7.6%","Human PnRF: 26.5%, Human PnEN: 26.2%, Human DTg: 23.2%","TPH2, SLC6A4, FEV, SLC18A2, LMX1B, DDC, GATA3, NDNF, VWA5B1, AMIGO2",1316.0,16076,-2.9547,-0.0065906,3.3518,0.81098
Cluster5,5,Mgl_5,Microglia,MGL,,"Hippocampus: 40.4%, Medulla: 29.6%, Basal forebrain: 20.1%","Human MoAN: 26.6%, Human DGR-CA4Rpy: 25.2%, Human SEP: 18.8%","HLA-DRA, TTR, CD74, HLA-DRB1, SRGN, RGS1, HLA-DPA1, MS4A6A, HLA-DQA1, HLA-DRB5",777.0,16076,-0.82961,-0.0064975,0.91782,0.81697
Cluster414,414,Splat_414,Splatter,NEUR,VGLUT2,"Hypothalamus: 90.6%, Midbrain: 8.5%, Thalamus: 0.8%","Human HTHma-HTHtub: 43.2%, Human MN: 14.9%, Human HTHma: 13.8%","SIM1, OTP, METTL11B, EBF3, LINC02505, AL110292.1, STK32B, LHX5-AS1, AL132857.1, AL158013.1",2915.0,16076,-2.7531,-0.0065783,3.0175,0.8192
Cluster126,126,ULIT_126,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 90.8%, Basal forebrain: 3.3%, Hypothalamus: 2.9%","Human FI: 8.2%, Human ACC: 7.9%, Human A25: 7.1%","LINC01090, ADAMTS9-AS1, AC117453.1, AJ009632.2, ADGRF5, AC110014.1, LINC00390, LINC02301, AC060765.1, LINC01478",36970.0,16076,-3.2024,-0.0070867,3.4666,0.82219
Cluster105,105,DLCT6b_105,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 80.5%, Basal forebrain: 8.4%, Hippocampus: 7.2%","Human ACC: 11.0%, Human FI: 10.2%, Human A25: 9.1%","AL138927.1, KRT17, CCN2, AC023503.1, MDFIC, AC104689.2, SNHG31, OLFML2B, AL358335.2, LINC01680",4269.0,16076,-3.9398,-0.0070396,4.1921,0.82634
Cluster149,149,DLIT_149,Deep-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 98.6%, Basal forebrain: 0.6%, Hippocampus: 0.5%","Human M1C: 24.6%, Human MTG: 8.2%, Human S1C: 6.3%","THEMIS, LINC00343, AL356432.3, SH2D1B, AC011754.1, AC099517.1, ISLR, MIR3976HG, AC079380.1, AL117329.1",31428.0,16076,-5.169,-0.0070026,5.4871,0.8269
Cluster427,427,MSN_427,Medium spiny neuron,NEUR,GABA,"Amygdala: 56.6%, Hypothalamus: 19.3%, Thalamus: 14.0%","Human BNST: 46.5%, Human ANC: 13.2%, Human HTHpo: 9.9%","AC022433.1, ISL1, AC010478.1, SCML4, GPR101, GABRG1, AC096759.1, TMEM215, AC025244.1, SCN5A",3436.0,16076,-5.4395,-0.007179,5.7153,0.82938
Cluster113,113,L5ET_113,Miscellaneous,NEUR,VGLUT1,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%","Human M1C: 73.3%, Human S1C: 14.1%, Human A43: 8.9%","AC005100.1, LINC02424, AC105213.1, LINC00922, OR51E2, ERG, NAALADL2-AS2, AC128707.1, LINC02008, LINC00943",630.0,16076,-2.8701,-0.0072727,3.0095,0.82987
Cluster163,163,CA13_163,Hippocampal CA1-3,NEUR,VGLUT1 VGLUT2,"Amygdala: 93.5%, Hippocampus: 5.9%, Hypothalamus: 0.4%","Human CMN: 92.3%, Human CA1U-CA2U-CA3U: 4.9%, Human BM: 1.2%","POSTN, DCN, GPC3, TACR3, LINC02163, AC068759.1, AC004862.1, LINC01606, IGFBP3, AC002480.2",492.0,16076,-3.7728,-0.0071437,3.928,0.83158
Cluster384,384,Splat_384,Splatter,NEUR,VGLUT2,"Hypothalamus: 43.2%, Midbrain: 39.3%, Pons: 9.4%","Human SN: 20.0%, Human SN-RN: 17.3%, Human HTHma-HTHtub: 17.0%","NTS, LMX1A, PITX2, LMX1B, CDH23, PANCR, GIPR, FOXA1, LINC02520, AL161908.1",3100.0,16076,-4.87,-0.007248,5.0568,0.83223
Cluster154,154,Amex_154,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 87.5%, Cerebral cortex: 6.8%, Hippocampus: 5.7%","Human BL: 55.4%, Human La: 20.5%, Human BM: 8.2%","DCSTAMP, AL445207.1, PTGER3, AC005909.2, LINC01821, SMIM36, AC099517.1, AC018742.1, AC022655.1, AC004704.1",7970.0,16076,-3.9928,-0.0070308,4.0949,0.83522
Cluster381,381,Splat_381,Splatter,NEUR,GABA,"Pons: 83.9%, Midbrain: 15.4%, Medulla: 0.5%","Human DTg: 34.1%, Human PB: 30.1%, Human PnEN: 16.2%","EBF2, OTP, PAX7, PAX3, SLC5A7, EBF1, PENK, LHX5-AS1, AP005242.1, AC124864.2",1544.0,16076,-3.8948,-0.0071612,3.9311,0.83909
Cluster92,92,DLNP_92,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 94.7%, Hippocampus: 2.5%, Basal forebrain: 2.2%","Human MTG: 12.1%, Human Ig: 8.6%, Human A1C: 6.9%","CD200R1L, ERG, IFNG-AS1, NPSR1-AS1, BARX2, LINC02042, AC009081.2, AC129807.1, CD200R1L-AS1, CCDC80",2119.0,16076,-4.706,-0.0075371,4.7426,0.83946
Cluster244,244,MGE_244,MGE interneuron,NEUR,GABA,"Cerebral cortex: 77.4%, Amygdala: 13.7%, Hippocampus: 6.5%","Human MEC: 5.8%, Human MTG: 5.5%, Human LEC: 5.4%","NPY, SST, AC011586.2, LINC01687, ELFN1, MSR1, MCUB, ADAMTS12, CORT, TAC3",1172.0,16076,-4.9211,-0.0073657,4.9539,0.83973
Cluster362,362,Splat_362,Splatter,NEUR,GABA,"Pons: 39.4%, Cerebellum: 34.7%, Midbrain: 21.7%","Human CbDN: 34.7%, Human DTg: 24.0%, Human PTR: 8.7%","LHX5-AS1, OTP, LHX1, EBF3, S100A10, ZPLD1, ECEL1, LINC02520, AL359915.1, TRPC7",2288.0,16076,-4.7346,-0.0073514,4.732,0.84147
Cluster13,13,VendPLVAP_13,Vascular,CHRP ENDO,,"Basal forebrain: 74.0%, Medulla: 23.3%, Hippocampus: 1.4%","Human SEP: 74.0%, Human MoSR: 11.0%, Human MoAN: 8.2%","FLT1, VWF, PLVAP, KDR, CFH, SERPINH1, CLEC1A, PKHD1L1, ANO2, TGM2",73.0,16076,-0.83898,-0.0070243,0.81421,0.84859
Cluster111,111,DLCT6b_111,Deep-layer corticothalamic and 6b,NEUR,VGLUT1 VGLUT2,"Hippocampus: 92.5%, Amygdala: 6.3%, Cerebral cortex: 1.2%","Human CA1: 33.5%, Human CA1U-CA2U-CA3U: 27.2%, Human CA2U-CA3U: 9.3%","CLPSL1, VWA2, CPZ, SULF1, AL353072.2, AC092546.1, ADTRP, MC4R, GABRQ, AC091576.1",1546.0,16076,-3.9467,-0.0073779,3.7861,0.85138
Cluster432,432,Splat_432,Splatter,NEUR,HDC,"Hypothalamus: 79.8%, Midbrain: 19.6%, Thalamus: 0.6%","Human HTHma-HTHtub: 31.5%, Human SN: 19.6%, Human HTHtub: 19.5%","HDC, MIR3663HG, LINC02789, SLC18A2, TECRL, QRFPR, TBX3, PPP1R1C, GMNC, AC022433.1",2555.0,16076,-2.3263,-0.0083598,2.2117,0.85354
Cluster330,330,Mmb_330,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 44.6%, Human HTHma-HTHtub: 36.1%, Human HTHma: 19.2%","AC244258.1, AL691420.1, PITX2, FOXB1, SIM1, ANXA3, LHX1-DT, AC087664.2, AC093912.1, LHX1",1808.0,16076,-4.1397,-0.0076942,3.8772,0.85717
Cluster155,155,Amex_155,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 99.6%, Cerebral cortex: 0.2%, Hippocampus: 0.2%","Human La: 77.0%, Human BL: 17.2%, Human CEN: 5.2%","AC005909.2, LINC02770, AL445207.1, LINC01903, AC099517.1, AC022655.1, DCSTAMP, AC068112.1, LINC01821, AC115100.1",11716.0,16076,-6.0187,-0.0080737,5.6225,0.85779
Cluster198,198,CA4_198,Hippocampal CA4,NEUR,VGLUT1 VGLUT2,"Hippocampus: 89.9%, Midbrain: 10.1%, Cerebral cortex: 0.0%","Human CA4C-DGC: 45.1%, Human DGR-CA4Rpy: 21.8%, Human DGR-CA4: 15.3%","MORC1, IGF2BP2, KREMEN2, ARL6IP1P3, AC006487.1, AP001978.1, LINC02720, AC021594.2, ABCA13, AC019127.1",417.0,16076,-4.2952,-0.0079697,3.9711,0.86028
Cluster309,309,URL_309,Upper rhombic lip,NEUR,VGLUT1 VGLUT2,"Pons: 89.0%, Cerebellum: 8.6%, Medulla: 1.6%","Human PnEN: 37.8%, Human PnAN: 28.2%, Human PB: 12.3%","AC017037.5, AC108517.2, AC084740.1, LMX1A, ABCA13, AC092957.1, TMEM255B, CBLN1, CPLX4, AC080079.2",373.0,16076,-4.1808,-0.0084692,3.7685,0.86636
Cluster101,101,DLCT6b_101,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 65.6%, Hippocampus: 29.5%, Amygdala: 4.8%","Human MEC: 48.6%, Human Sub: 17.6%, Human LEC: 16.3%","AC092131.1, CCN2, AL596257.1, AC064875.1, KRT17, AC005482.1, SNHG31, AP003100.2, OLFML2B, AC022133.2",2972.0,16076,-3.6913,-0.0086922,3.3176,0.86706
Cluster119,119,CA13_119,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 97.3%, Amygdala: 1.5%, Cerebral cortex: 1.3%","Human CA1: 27.4%, Human CA2U-CA3U: 17.2%, Human CA1-2R: 16.5%","LINC00607, ADAM2, AC012668.3, ATP6V1C2, AL138694.1, AL356807.1, GFRA1, CLPSL1, AC092661.1, FEZF2",6827.0,16076,-3.5878,-0.0085367,3.2214,0.8673
Cluster112,112,DLCT6b_112,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 65.2%, Hippocampus: 33.8%, Amygdala: 0.6%","Human MEC: 57.0%, Human Sub: 17.6%, Human CA1U-CA2U-CA3U: 9.7%","AC092131.1, LINC01720, AC004917.1, RXFP2, CCN4, AL137191.1, CPZ, AC073968.2, AL596257.1, ADAMTSL1",6334.0,16076,-5.5986,-0.0084598,4.9987,0.86864
Cluster404,404,Misc_404,Miscellaneous,NEUR,VGLUT1,"Cerebral cortex: 94.4%, Amygdala: 2.5%, Basal forebrain: 1.2%","Human A14: 60.0%, Human M1C: 11.2%, Human A43: 3.2%","AC016687.2, AC021134.1, LINC02378, LINC02263, LINC01915, CXCL14, AL033539.2, AC004862.1, AC073578.2, LINC02306",1276.0,16076,-7.0315,-0.00817,6.238,0.87016
Cluster115,115,L5ET_115,Hippocampal CA1-3,NEUR,VGLUT1,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%",Human M1C: 100.0%,"CSN1S1, XIST, C22orf34, AC110614.1, LINC02424, AL139379.1, LINC02008, MMP26, C14orf39, LINC01965",140.0,16076,-3.7509,-0.0083494,3.3119,0.87129
Cluster144,144,DLIT_144,Deep-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 96.2%, Basal forebrain: 1.4%, Amygdala: 1.2%","Human MTG: 13.0%, Human M1C: 10.4%, Human A43: 5.0%","AC021134.1, AL033539.2, TRABD2A, AC079052.1, AL138927.1, LINC01680, AL158835.1, AC073091.1, AL445207.1, Z68323.1",27079.0,16076,-5.9772,-0.0087394,5.244,0.87281
Cluster104,104,DLCT6b_104,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 47.1%, Hippocampus: 34.6%, Amygdala: 18.1%","Human MEC: 31.3%, Human CA1U-CA2U-CA3U: 12.2%, Human Sub: 10.7%","AC092131.1, LINC02550, SLC15A5, CCN2, VWA2, AL663058.2, LINC00607, ADTRP, LINC02218, TRHR",1973.0,16076,-3.9253,-0.0085753,3.425,0.87411
Cluster71,71,Epen_71,Ependymal,EPEN,,"Basal forebrain: 41.0%, Hypothalamus: 26.7%, Thalamus: 14.5%","Human CaB: 20.4%, Human SEP: 17.0%, Human BNST: 12.2%","DTHD1, ADGB, AC013470.2, AL672167.1, CFAP157, AC093689.1, CROCC2, TTC29, RASSF9, LMNTD1",476.0,16076,-1.6219,-0.0081505,1.3888,0.87857
Cluster110,110,DLCT6b_110,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 84.7%, Basal forebrain: 6.3%, Amygdala: 5.0%","Human FI: 9.6%, Human ACC: 9.2%, Human A38: 7.1%","AC105021.1, TRIM22, SULF1, C5AR2, AC073968.2, LGR6, CAV1, AC079380.1, S100Z, ABCC9",8324.0,16076,-4.7911,-0.0084394,4.1002,0.87869
Cluster146,146,DLIT_146,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Amygdala: 65.4%, Cerebral cortex: 33.1%, Hypothalamus: 0.8%","Human Pir: 22.2%, Human CEN: 19.8%, Human BL: 17.2%","CCN4, STPG2-AS1, AC105450.1, LINC00683, ATP10A, SNTG2, UCMA, TMEM244, FGF10, LINC02008",5654.0,16076,-6.4738,-0.0088932,5.5115,0.87991
Cluster134,134,ULIT_134,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.3%, Hippocampus: 0.5%, Basal forebrain: 0.2%","Human M1C: 13.0%, Human MTG: 9.4%, Human A29-A30: 8.2%","AL157769.1, LINC02444, VIPR2, LINC01721, COBLL1, CCDC168, CCDC68, LINC02296, SLC38A11, AC246817.1",12095.0,16076,-5.7993,-0.0091379,4.8867,0.88232
Cluster405,405,Amex_405,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 41.9%, Hypothalamus: 27.8%, Amygdala: 27.3%","Human AON: 31.1%, Human HTHso: 26.6%, Human CoA: 12.2%","ROR2, TACR3, AC022523.1, AC020704.1, WDR86, AC025470.2, AL136119.1, NFIA-AS2, RXFP2, AC087516.2",6125.0,16076,-7.2097,-0.0089359,6.0699,0.88253
Cluster325,325,Mmb_325,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 50.6%, Human HTHma-HTHtub: 43.4%, Human HTHma: 6.0%","LINC00410, AC244258.1, FSHR, PITX2, FOXB1, TNFRSF11B, AL691420.1, AC009975.1, LHX1-DT, LHX1",2155.0,16076,-4.849,-0.0090564,4.0421,0.88485
Cluster123,123,ULIT_123,Upper-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 99.2%, Hippocampus: 0.4%, Basal forebrain: 0.3%","Human A5-A7: 8.0%, Human V2: 7.9%, Human A40: 6.9%","LINC02263, AP001994.2, LINC02306, LINC00507, LINC00508, AC021613.1, ART3, AC110614.1, LINC01484, COL5A1",55595.0,16076,-6.9694,-0.0092468,5.7749,0.88624
Cluster359,359,Splat_359,Splatter,NEUR,GABA,"Midbrain: 99.1%, Thalamus: 0.4%, Pons: 0.3%","Human SC: 70.1%, Human IC: 14.3%, Human PTR: 8.5%","TFAP2B, PAX7, GATA3, TFAP2A, ADAMTS20, LHX5-AS1, EMX2, LINC01210, GATA3-AS1, AC025946.1",6660.0,16076,-5.3645,-0.0088381,4.4431,0.88634
Cluster324,324,Mmb_324,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 52.3%, Human HTHma-HTHtub: 34.2%, Human HTHma: 13.5%","LINC00410, AC244258.1, PITX2, FOXB1, TNFRSF11B, AL691420.1, LHX1-DT, LHX1, DRD3, MYO5B",3071.0,16076,-4.7305,-0.0091194,3.9,0.88742
Cluster120,120,ULIT_120,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 91.5%, Hypothalamus: 4.6%, Basal forebrain: 2.9%","Human FI: 14.3%, Human M1C: 13.2%, Human ACC: 12.6%","GLP2R, LINC02248, LINC02306, AC009878.2, LINC01622, CBLN2, SLCO2A1, TTC6, LINC01378, AL132633.1",21417.0,16076,-6.5079,-0.0090504,5.3031,0.89011
Cluster93,93,DLNP_93,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 97.2%, Basal forebrain: 1.1%, Hypothalamus: 0.7%","Human M1C: 28.5%, Human A23: 15.2%, Human A29-A30: 9.3%","IFNG-AS1, NPSR1-AS1, ERG, CD200R1L, LINC02218, BARX2, CCDC80, IL26, LINC02042, ROBO3",2217.0,16076,-6.0782,-0.0093498,4.9012,0.89252
Cluster100,100,DLCT6b_100,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 63.0%, Amygdala: 27.0%, Basal forebrain: 5.9%","Human AON: 9.6%, Human CMN: 9.2%, Human CEN: 7.7%","SLC15A5, VWA2, SULF1, AC010511.1, AC023503.1, LINC01194, LGR6, CPZ, ADTRP, CCN2",4900.0,16076,-4.4513,-0.0092655,3.582,0.893
Cluster84,84,DLCT6b_84,Deep-layer corticothalamic and 6b,NEUR,VGLUT1 VGLUT2 VGLUT3,"Hippocampus: 98.5%, Amygdala: 0.8%, Cerebral cortex: 0.7%","Human CA1U-CA2U-CA3U: 20.1%, Human CA2U-CA3U: 19.3%, Human CA1-2R: 13.5%","PIWIL1, NPSR1-AS1, SLC9C1, IFNG-AS1, LINC02218, LINC01479, CPZ, ABCA12, LPO, C3orf52",4474.0,16076,-5.6699,-0.0094654,4.522,0.89504
Cluster153,153,Amex_153,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 93.4%, Hippocampus: 5.3%, Cerebral cortex: 1.3%","Human BL: 77.7%, Human La: 9.7%, Human CA1U-CA2U-CA3U: 5.3%","LINC02770, DCSTAMP, AC005909.2, AC068112.1, LINC01903, AL445207.1, AC022655.1, TG, PPP1R1C, LINC02073",2227.0,16076,-4.9323,-0.008999,3.9311,0.89519
Cluster370,370,Splat_370,Splatter,NEUR,VGLUT2,"Midbrain: 98.8%, Pons: 0.5%, Thalamus: 0.5%","Human SC: 76.1%, Human IC: 11.3%, Human PTR: 7.9%","EBF2, TFAP2B, EBF3, EBF1, LHX9, POU4F1, HSPD1P8, LEF1, TFAP2D, LGR5",3622.0,16076,-7.0103,-0.0097734,5.4735,0.89985
Cluster322,322,LRL_322,Lower rhombic lip,NEUR,VGLUT1 VGLUT2,"Pons: 83.9%, Medulla: 15.5%, Cerebral cortex: 0.4%","Human PnEN: 48.0%, Human DTg: 22.6%, Human MoRF-MoEN: 8.5%","LINC01982, AL359208.1, BMP5, AC007422.1, ADAMTS20, SLC5A7, EGFLAM, AL139351.3, INSRR, NTRK1",504.0,16076,-3.4139,-0.0094421,2.6523,0.90097
Cluster342,342,Splat_342,Splatter,NEUR,VGLUT2,"Cerebellum: 97.0%, Pons: 1.8%, Midbrain: 0.8%","Human CbDN: 97.0%, Human PnAN: 1.0%, Human PB: 0.6%","ASAH2, VENTXP1, AF130359.1, LTBP2, LINC01036, AC090993.1, AC007614.1, LINC01524, DIAPH3, AC087855.2",868.0,16076,-3.5498,-0.0098195,2.7524,0.90142
Cluster98,98,DLCT6b_98,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 75.6%, Basal forebrain: 10.3%, Amygdala: 7.8%","Human MTG: 8.1%, Human FI: 8.1%, Human M1C: 5.9%","ERG, CCN2, AC079949.3, SLC15A5, SCUBE1, AC002331.1, CDH24, DPP4, TNIP3, OLFML2B",4953.0,16076,-5.7421,-0.01008,4.4456,0.90175
Cluster193,193,CA4_193,Hippocampal CA4,NEUR,VGLUT1,"Hippocampus: 98.3%, Amygdala: 0.9%, Cerebral cortex: 0.5%","Human CA4C-DGC: 76.9%, Human CA1C-CA3C: 12.5%, Human DGR-CA4Rpy: 4.3%","SCGN, MORC1, LINC02237, AL450311.1, ITGA4, C16orf74, HLX-AS1, GUCA1C, TSPAN18, AC127526.2",1343.0,16076,-5.2278,-0.0095231,3.9235,0.90863
Cluster186,186,CA13_186,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 98.7%, Cerebral cortex: 1.1%, Amygdala: 0.2%","Human CA1R-CA2R-CA3R: 20.3%, Human CA1-2R: 19.7%, Human CA2U-CA3U: 17.8%","AC092661.1, NTS, AC023781.1, ABCA13, AC116345.1, POSTN, ITGA4, AL161629.1, CASC6, ESRRAP2",6000.0,16076,-4.8934,-0.00989,3.6263,0.91139
Cluster272,272,LLC_272,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 67.5%, Amygdala: 16.1%, Basal forebrain: 7.8%","Human MEC: 6.2%, Human FI: 5.9%, Human LEC: 4.8%","LINC01344, SFRP1, ANO1, PDGFD, EYA4, FREM2, AP002989.1, CHRDL1, HAPLN1, ADGRG6",1960.0,16076,-5.8167,-0.010568,4.2883,0.9125
Cluster353,353,Splat_353,Splatter,NEUR,GABA,"Thalamus: 97.2%, Midbrain: 2.2%, Hypothalamus: 0.5%","Human LG: 93.9%, Human VLN: 1.4%, Human CM-Pf: 1.1%","GATA3, FABP4, HPGD, LHX5-AS1, NPY, GATA3-AS1, LINC00237, AC096751.2, AL138899.1, NDNF",852.0,16076,-5.7331,-0.0099869,4.2249,0.91259
Cluster187,187,CA13_187,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 92.4%, Amygdala: 6.4%, Cerebral cortex: 1.1%","Human CA1: 35.2%, Human CA1U-CA2U-CA3U: 17.6%, Human CA2U-CA3U: 13.3%","FNDC1, LINC00589, GABRQ, AC023781.1, AL356417.2, ITGA4, AC007877.1, ABCA13, AC010230.1, FEZF2",5797.0,16076,-6.3595,-0.010156,4.6526,0.91415
Cluster182,182,CA13_182,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human CA1C-CA3C: 39.5%, Human CA1R-CA2R-CA3R: 28.4%, Human CA2U-CA3U: 13.0%","FNDC1, AL356417.2, AC116345.1, FIBCD1, AC117386.2, CASC6, CTXND1, AC004160.1, ESRRAP2, BX255923.2",7341.0,16076,-4.6373,-0.010214,3.3455,0.91713
Cluster392,392,Splat_392,Splatter,NEUR,GABA,"Amygdala: 39.6%, Basal forebrain: 32.7%, Hypothalamus: 21.2%","Human BNST: 24.0%, Human SI: 17.5%, Human HTHpo: 11.4%","LHX8, GBX1, FGF10-AS1, FGF10, STAC, LHX6, DIAPH3, ELFN1, LINC00886, ASAH2",2659.0,16076,-7.0809,-0.010416,5.098,0.91757
Cluster108,108,DLCT6b_108,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 89.4%, Hippocampus: 6.0%, Basal forebrain: 2.1%","Human M1C: 19.4%, Human A29-A30: 16.6%, Human A44-A45: 5.6%","LINC02699, AC105021.1, LINC02726, SH2D1B, IL4R, SEMA3E, LINC02718, AC046195.1, VWA2, TMC3",9206.0,16076,-8.0303,-0.010423,5.7814,0.91757
Cluster183,183,CA13_183,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 99.9%, Amygdala: 0.0%, Cerebral cortex: 0.0%","Human CA2U-CA3U: 27.5%, Human CA1R-CA2R-CA3R: 22.9%, Human CA1: 20.0%","ABCA13, FNDC1, AC116345.1, AL356417.2, CASC6, AC007877.1, AC090816.1, AL583785.1, ESRRAP2, AC004160.1",7853.0,16076,-5.7903,-0.01049,4.1109,0.9205
Cluster87,87,DLNP_87,Deep-layer near-projecting,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 83.9%, Basal forebrain: 12.2%, Hypothalamus: 2.8%","Human ACC: 25.8%, Human A25: 14.5%, Human FI: 11.5%","IFNG-AS1, NPSR1-AS1, LINC02218, MROH2A, NPSR1, AC244502.1, SLC9C1, CDCP1, PIWIL1, ERG",1203.0,16076,-5.5902,-0.010591,3.953,0.92133
Cluster138,138,ULIT_138,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 96.4%, Basal forebrain: 1.2%, Hippocampus: 1.2%","Human MTG: 14.3%, Human V2: 5.2%, Human A19: 4.5%","AL450352.1, AC073578.2, AC112770.1, AC016687.2, LINC01721, AP003066.1, SCHLAP1, COBLL1, AL355672.1, VIPR2",58263.0,16076,-6.1876,-0.010525,4.3591,0.92211
Cluster85,85,DLNP_85,Deep-layer near-projecting,NEUR,VGLUT1 VGLUT2 VGLUT3,"Cerebral cortex: 47.1%, Basal forebrain: 37.0%, Hypothalamus: 10.9%","Human ACC: 32.3%, Human SEP: 25.9%, Human SI: 9.7%","AC005909.2, FER1L6-AS2, PRELP, AC093912.1, NPSR1-AS1, VWA2, LPIN3, ABCC9, CDCP1, MROH2A",514.0,16076,-6.0809,-0.010205,4.26,0.92326
Cluster389,389,Splat_389,Splatter,NEUR,GABA,"Pons: 67.3%, Midbrain: 29.6%, Thalamus: 2.4%","Human PnEN: 56.0%, Human PAG: 12.6%, Human DTg: 9.7%","NMB, GATA3, AL121974.1, IRX2, CALCR, GATA2, TACR3, TRPM8, VWA5B1, LMO1",759.0,16076,-7.2477,-0.010803,5.052,0.92429
Cluster116,116,Misc_116,Miscellaneous,NEUR,VGLUT1,"Cerebral cortex: 93.4%, Amygdala: 3.3%, Basal forebrain: 2.6%","Human Idg: 22.6%, Human A38: 12.2%, Human M1C: 8.3%","ERG, MIR548XHG, ABCB11, CSN1S1, ATP6V1C2, AC016074.2, MIR1-1HG-AS1, FEZF2, POU3F1, AL158058.2",1341.0,16076,-5.8371,-0.010852,4.0684,0.92431
Cluster156,156,Amex_156,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 78.4%, Hippocampus: 19.2%, Cerebral cortex: 2.3%","Human CMN: 38.0%, Human BL: 24.7%, Human CA1U-CA2U-CA3U: 16.5%","CAPN8, TACR3, TG, AC099565.1, CERS3-AS1, TRHR, AL392086.3, AL136985.3, AL136441.1, DSP",5433.0,16076,-6.9925,-0.010714,4.7933,0.92768
Cluster158,158,Amex_158,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 68.1%, Cerebral cortex: 25.8%, Hippocampus: 6.0%","Human CMN: 38.7%, Human BM: 16.0%, Human CoA: 12.6%","TACR3, TG, AC002480.2, SEMA3D, ALKAL2, TRHR, NPFFR2, LINC01865, GPC4, WDR86",6409.0,16076,-7.6984,-0.011027,5.212,0.93016
Cluster243,243,MGE_243,MGE interneuron,NEUR,GABA,"Cerebral cortex: 96.3%, Hippocampus: 1.4%, Basal forebrain: 1.1%","Human MTG: 8.2%, Human A40: 5.9%, Human M1C: 4.5%","LINC01687, AC011586.2, AC113347.4, MSR1, HPGD, AC011586.1, CMTM8, SST, DCN, AOX1",16126.0,16076,-7.9525,-0.01136,5.3836,0.93017
Cluster109,109,DLCT6b_109,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 94.0%, Hippocampus: 3.3%, Basal forebrain: 1.8%","Human M1C: 16.5%, Human MTG: 9.8%, Human TH-TL: 5.7%","AC105021.1, AC073968.2, VWA2, IL4R, C5AR2, SEMA3E, SH2D1B, ABCC9, SGCG, ADAMTSL1",10646.0,16076,-8.3201,-0.011234,5.5951,0.93148
