# TOTAL_GENES = 16361
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster252     COVAR    869   16361       23.399     0.034551       6.2177   8.4177e-05
Cluster415     COVAR    869   16361       20.468     0.033987       5.2155   4.3684e-05
Cluster252     COVAR    870   16361       21.578     0.031863       6.4175   0.00038735
Cluster422     COVAR    870   16361       19.879     0.025441       7.1981    0.0028783
Cluster252     COVAR    871   16361       20.072     0.029638       6.3017   0.00072507
Cluster426     COVAR    871   16361       39.571     0.043688       8.0425   4.3709e-07
Cluster252     COVAR    872   16361       21.593     0.031883       6.2617   0.00028286
Cluster427     COVAR    872   16361       29.792     0.039028       6.6273   3.5012e-06
Cluster252     COVAR    873   16361       22.544     0.033288       6.2673   0.00016148
Cluster428     COVAR    873   16361       24.938     0.031924       7.0449   0.00020076
Cluster252     COVAR    874   16361           24     0.035439       6.2086   5.5655e-05
Cluster429     COVAR    874   16361        21.52     0.032208       6.1116   0.00021553
Cluster252     COVAR    875   16361       24.073     0.035546       6.2119   5.3502e-05
Cluster430     COVAR    875   16361       18.045     0.028887       5.4759   0.00049275
Cluster269     COVAR    876   16361       17.136     0.022616       10.406     0.049816
Cluster271     COVAR    876   16361        12.44     0.017857       9.6078     0.097714
Cluster269     COVAR    877   16361       13.901     0.018346       9.3062     0.067636
Cluster272     COVAR    877   16361        14.88     0.026889       6.9821     0.016549
Cluster269     COVAR    878   16361       9.8347      0.01298       9.8541      0.15914
Cluster273     COVAR    878   16361       24.188     0.032326       9.7952     0.006774
Cluster269     COVAR    879   16361       14.767      0.01949       9.0297     0.050995
Cluster275     COVAR    879   16361       16.989     0.025516       7.9549      0.01636
Cluster269     COVAR    880   16361       18.376     0.024252         7.37     0.006334
Cluster283     COVAR    880   16361       24.137     0.032937       7.1431   0.00036467
Cluster269     COVAR    881   16361       21.069     0.027807       7.2743    0.0018904
Cluster284     COVAR    881   16361       17.459     0.025399       6.6154    0.0041601
Cluster269     COVAR    882   16361       17.912      0.02364       7.7151     0.010133
Cluster286     COVAR    882   16361       19.362       0.0276       7.2145    0.0036452
Cluster269     COVAR    883   16361        24.45     0.032269       6.9326   0.00021103
Cluster364     COVAR    883   16361       18.762     0.031303       5.3055   0.00020347
Cluster269     COVAR    884   16361       24.157     0.031882       6.9278   0.00024507
Cluster377     COVAR    884   16361       21.943     0.035845       5.3712   2.2141e-05
Cluster269     COVAR    885   16361       23.659     0.031225       6.9408   0.00032737
Cluster378     COVAR    885   16361       20.768     0.034894       5.0278   1.8199e-05
Cluster269     COVAR    886   16361       23.623     0.031178        6.953   0.00034088
Cluster385     COVAR    886   16361        24.54     0.033302       6.4786   7.6297e-05
Cluster269     COVAR    887   16361       24.705     0.032605       6.9281   0.00018192
Cluster386     COVAR    887   16361       15.876     0.029257       4.6698   0.00033813
Cluster269     COVAR    888   16361       23.998     0.031673       6.9586   0.00028248
Cluster396     COVAR    888   16361        17.42     0.030237       5.3128   0.00052234
Cluster269     COVAR    889   16361       22.055     0.029108       6.9976   0.00081326
Cluster403     COVAR    889   16361       20.323     0.036891       4.8723   1.5248e-05
Cluster269     COVAR    890   16361       21.955     0.028976       7.0157   0.00087751
Cluster405     COVAR    890   16361       28.941     0.035733       7.3328   3.9805e-05
Cluster269     COVAR    891   16361       24.029     0.031714       6.9334    0.0002652
Cluster415     COVAR    891   16361       20.833     0.034593       5.2099   3.2012e-05
Cluster269     COVAR    892   16361       22.036     0.029083       7.1115   0.00097387
Cluster422     COVAR    892   16361        21.03     0.026914       7.1454    0.0016269
Cluster269     COVAR    893   16361       19.108     0.025219       7.0812    0.0034881
Cluster426     COVAR    893   16361       39.731     0.043864       8.0958   4.6631e-07
Cluster269     COVAR    894   16361       21.726     0.028674       6.9913   0.00094497
Cluster427     COVAR    894   16361       30.168     0.039521       6.6286    2.689e-06
Cluster269     COVAR    895   16361       22.497     0.029691       7.0157   0.00067295
Cluster428     COVAR    895   16361       25.091     0.032119       7.0644     0.000192
Cluster269     COVAR    896   16361       23.357     0.030826       6.9833   0.00041302
Cluster429     COVAR    896   16361       20.775     0.031094        6.158   0.00037179
Cluster269     COVAR    897   16361       23.944     0.031601       6.9634   0.00029333
Cluster430     COVAR    897   16361       17.737     0.028395       5.4988   0.00062983
Cluster271     COVAR    898   16361       9.9469     0.014279       9.2898      0.14216
Cluster272     COVAR    898   16361           16     0.028913        7.549     0.017033
Cluster271     COVAR    899   16361       3.1065    0.0044594       10.612      0.38487
Cluster273     COVAR    899   16361         28.5     0.038089       11.425    0.0063121
Cluster271     COVAR    900   16361       11.023     0.015824       8.9535      0.10914
Cluster275     COVAR    900   16361       17.997      0.02703       8.5431     0.017584
Cluster271     COVAR    901   16361       15.888     0.022807       6.8197    0.0099182
Cluster283     COVAR    901   16361       24.451     0.033365        7.159   0.00031938
Cluster271     COVAR    902   16361       18.604     0.026707       6.6995    0.0027473
Cluster284     COVAR    902   16361       17.858     0.025979        6.599    0.0034071
Cluster271     COVAR    903   16361       14.549     0.020885       7.3883     0.024475
Cluster286     COVAR    903   16361       19.406     0.027664        7.483    0.0047576
Cluster271     COVAR    904   16361       22.001     0.031583       6.3914   0.00028923
Cluster364     COVAR    904   16361       19.067     0.031812       5.2977   0.00016019
Cluster271     COVAR    905   16361       21.933     0.031486       6.3838   0.00029626
Cluster377     COVAR    905   16361       22.343     0.036499       5.3607   1.5463e-05
Cluster271     COVAR    906   16361       20.502     0.029431       6.4263   0.00071209
Cluster378     COVAR    906   16361       20.578     0.034574       5.0419   2.2517e-05
Cluster271     COVAR    907   16361        21.62     0.031036       6.3958   0.00036293
Cluster385     COVAR    907   16361       25.221     0.034225       6.4546   4.6873e-05
Cluster271     COVAR    908   16361       22.748     0.032655       6.3746   0.00018008
Cluster386     COVAR    908   16361       16.528     0.030458       4.6537    0.0001921
Cluster271     COVAR    909   16361       21.072     0.030249       6.4366   0.00053187
Cluster396     COVAR    909   16361       17.339     0.030095       5.3227    0.0005633
Cluster271     COVAR    910   16361        19.95     0.028639       6.4399   0.00097646
Cluster403     COVAR    910   16361       20.661     0.037504       4.8565    1.056e-05
Cluster271     COVAR    911   16361        19.74     0.028337        6.459     0.001123
Cluster405     COVAR    911   16361       29.393     0.036292       7.3119    2.926e-05
Cluster271     COVAR    912   16361        21.49      0.03085       6.3967    0.0003913
Cluster415     COVAR    912   16361       21.019     0.034903        5.206   2.7156e-05
Cluster271     COVAR    913   16361       19.757     0.028362       6.5333    0.0012492
Cluster422     COVAR    913   16361       21.614     0.027661       7.1099    0.0011851
Cluster271     COVAR    914   16361       17.597      0.02526       6.4955    0.0033777
Cluster426     COVAR    914   16361        40.36     0.044558       8.0432   2.6445e-07
Cluster271     COVAR    915   16361       19.593     0.028127       6.4386    0.0011728
Cluster427     COVAR    915   16361       30.553     0.040025       6.6117   1.9265e-06
Cluster271     COVAR    916   16361       20.553     0.029504       6.4402   0.00070955
Cluster428     COVAR    916   16361       25.858       0.0331       7.0238   0.00011639
Cluster271     COVAR    917   16361       21.453     0.030796       6.4106   0.00041038
Cluster429     COVAR    917   16361       21.586     0.032308       6.1227   0.00021191
Cluster271     COVAR    918   16361       21.158     0.030373       6.4339    0.0005047
Cluster430     COVAR    918   16361       17.774     0.028454       5.5028   0.00062048
Cluster272     COVAR    919   16361       9.8844     0.017862       7.6919       0.0994
Cluster273     COVAR    919   16361       21.479     0.028706       10.191     0.017538
Cluster272     COVAR    920   16361       13.098     0.023668        7.485     0.040082
Cluster275     COVAR    920   16361       14.276     0.021441       8.7889     0.052169
Cluster272     COVAR    921   16361       16.098      0.02909        5.439    0.0015419
Cluster283     COVAR    921   16361       23.983     0.032726       7.0262    0.0003218
Cluster272     COVAR    922   16361       17.974     0.032481       5.3624   0.00040232
Cluster284     COVAR    922   16361       17.801     0.025896       6.4999    0.0030888
Cluster272     COVAR    923   16361       15.312      0.02767       5.7736    0.0040037
Cluster286     COVAR    923   16361       18.396     0.026224        7.196    0.0052941
Cluster272     COVAR    924   16361       20.525     0.037091       5.1805   3.7345e-05
Cluster364     COVAR    924   16361       19.382     0.032337       5.2842   0.00012274
Cluster272     COVAR    925   16361       20.676     0.037363       5.1741   3.2369e-05
Cluster377     COVAR    925   16361       22.802     0.037249       5.3468   1.0078e-05
Cluster272     COVAR    926   16361       19.597     0.035413       5.1957   8.1385e-05
Cluster378     COVAR    926   16361       20.899     0.035114       5.0164   1.5581e-05
Cluster272     COVAR    927   16361       20.441     0.036938       5.1793   3.9823e-05
Cluster385     COVAR    927   16361       25.784      0.03499       6.4322   3.0708e-05
Cluster272     COVAR    928   16361       20.887     0.037744       5.1749   2.7307e-05
Cluster386     COVAR    928   16361       16.647     0.030677       4.6491   0.00017192
Cluster272     COVAR    929   16361        20.05     0.036232       5.1961   5.7246e-05
Cluster396     COVAR    929   16361       17.881     0.031036       5.2877   0.00036132
Cluster272     COVAR    930   16361       18.672     0.033742       5.2219   0.00017518
Cluster403     COVAR    930   16361       20.526     0.037259       4.8461   1.1475e-05
Cluster272     COVAR    931   16361       18.894     0.034143       5.2187   0.00014754
Cluster405     COVAR    931   16361       29.603     0.036551       7.2701   2.3449e-05
Cluster272     COVAR    932   16361       20.241     0.036577        5.182   4.7142e-05
Cluster415     COVAR    932   16361        21.35     0.035453         5.19   1.9576e-05
Cluster272     COVAR    933   16361       18.463     0.033364        5.294   0.00024447
Cluster422     COVAR    933   16361       21.165     0.027087       7.0898     0.001419
Cluster272     COVAR    934   16361       17.479     0.031586       5.2379   0.00042441
Cluster426     COVAR    934   16361       40.407     0.044611       7.9816   2.0949e-07
Cluster272     COVAR    935   16361       18.705       0.0338       5.2108    0.0001662
Cluster427     COVAR    935   16361       30.626      0.04012       6.5849   1.6681e-06
Cluster272     COVAR    936   16361       18.822     0.034013       5.2372   0.00016339
Cluster428     COVAR    936   16361       25.282     0.032363       7.0289   0.00016164
Cluster272     COVAR    937   16361       19.668     0.035541       5.2066   7.9554e-05
Cluster429     COVAR    937   16361       21.333     0.031928       6.1195   0.00024588
Cluster272     COVAR    938   16361       19.338     0.034946       5.2308   0.00010951
Cluster430     COVAR    938   16361       17.356     0.027784       5.5056   0.00081144
Cluster273     COVAR    939   16361       22.461     0.030018       10.846     0.019192
Cluster275     COVAR    939   16361       9.9622     0.014962       9.6123      0.15002
Cluster273     COVAR    940   16361       21.867     0.029224       7.5568    0.0019068
Cluster283     COVAR    940   16361       21.446     0.029265       7.3682    0.0018068
Cluster273     COVAR    941   16361       25.062     0.033494       7.3693   0.00033681
Cluster284     COVAR    941   16361       15.134     0.022017       6.7421     0.012401
Cluster273     COVAR    942   16361       22.087     0.029519       8.2696    0.0037864
Cluster286     COVAR    942   16361       15.252     0.021742       7.7795      0.02498
Cluster273     COVAR    943   16361       28.713     0.038373       6.8812   1.5146e-05
Cluster364     COVAR    943   16361       18.635     0.031091       5.2978   0.00021846
Cluster273     COVAR    944   16361        28.12     0.037581       6.8868   2.2331e-05
Cluster377     COVAR    944   16361       21.552     0.035206       5.3715    3.024e-05
Cluster273     COVAR    945   16361       27.504     0.036758        6.905    3.416e-05
Cluster378     COVAR    945   16361       20.256     0.034033        5.032   2.8592e-05
Cluster273     COVAR    946   16361       28.032     0.037463       6.8956   2.4128e-05
Cluster385     COVAR    946   16361       24.379     0.033083       6.4638    8.145e-05
Cluster273     COVAR    947   16361       28.732     0.038399       6.8847   1.5103e-05
Cluster386     COVAR    947   16361       15.592     0.028732       4.6685   0.00042044
Cluster273     COVAR    948   16361       27.931     0.037329       6.9222   2.7447e-05
Cluster396     COVAR    948   16361       16.842     0.029233       5.3169   0.00077021
Cluster273     COVAR    949   16361       25.593     0.034204       6.9875   0.00012523
Cluster403     COVAR    949   16361        19.44     0.035288       4.8945   3.5844e-05
Cluster273     COVAR    950   16361       25.708     0.034357       6.9974    0.0001199
Cluster405     COVAR    950   16361       27.702     0.034204       7.3577   8.3592e-05
Cluster273     COVAR    951   16361       27.919     0.037313       6.8953   2.5855e-05
Cluster415     COVAR    951   16361       20.367     0.033819       5.2125   4.6882e-05
Cluster273     COVAR    952   16361       26.084      0.03486       7.0957   0.00011889
Cluster422     COVAR    952   16361       19.603     0.025087       7.1725    0.0031414
Cluster273     COVAR    953   16361       22.408     0.029948       7.0977   0.00079835
Cluster426     COVAR    953   16361       37.997      0.04195       8.1635   1.6388e-06
Cluster273     COVAR    954   16361       24.875     0.033245       6.9982   0.00018997
Cluster427     COVAR    954   16361       28.777     0.037699       6.6751   8.1785e-06
Cluster273     COVAR    955   16361       26.094     0.034873       7.0142   9.9927e-05
Cluster428     COVAR    955   16361       23.638     0.030259       7.1054   0.00044049
Cluster273     COVAR    956   16361       27.246     0.036412       6.9531   4.4767e-05
Cluster429     COVAR    956   16361       19.935     0.029836       6.1683   0.00061637
Cluster273     COVAR    957   16361       27.528      0.03679       6.9516   3.7664e-05
Cluster430     COVAR    957   16361       16.713     0.026755       5.5225    0.0012403
Cluster275     COVAR    958   16361       17.187     0.025813        6.595    0.0045846
Cluster283     COVAR    958   16361       23.065     0.031474       7.2556   0.00074078
Cluster275     COVAR    959   16361       20.007     0.030049       6.4346   0.00093944
Cluster284     COVAR    959   16361       16.747     0.024363       6.6424    0.0058522
Cluster275     COVAR    960   16361       16.683     0.025056       7.1364    0.0097081
Cluster286     COVAR    960   16361       17.586      0.02507        7.575     0.010134
Cluster275     COVAR    961   16361       23.188     0.034826       6.0993    7.214e-05
Cluster364     COVAR    961   16361       18.833      0.03142       5.2984   0.00019008
Cluster275     COVAR    962   16361       23.687     0.035576         6.08   4.9133e-05
Cluster377     COVAR    962   16361       22.588       0.0369       5.3508   1.2211e-05
Cluster275     COVAR    963   16361       23.017     0.034569       6.0926   7.9437e-05
Cluster378     COVAR    963   16361       21.152     0.035539       5.0097   1.2174e-05
Cluster275     COVAR    964   16361       22.865      0.03434       6.1023    8.989e-05
Cluster385     COVAR    964   16361        24.96     0.033872       6.4542   5.5292e-05
Cluster275     COVAR    965   16361       23.705     0.035602       6.0871   4.9484e-05
Cluster386     COVAR    965   16361       16.214     0.029879       4.6574   0.00025021
Cluster275     COVAR    966   16361       23.005     0.034551       6.1101   8.3602e-05
Cluster396     COVAR    966   16361       17.678     0.030684       5.2953   0.00042237
Cluster275     COVAR    967   16361       21.689     0.032574       6.1287   0.00020157
Cluster403     COVAR    967   16361       20.608     0.037409       4.8438   1.0544e-05
Cluster275     COVAR    968   16361       21.023     0.031574       6.1678   0.00032755
Cluster405     COVAR    968   16361       28.822     0.035587       7.3176    4.116e-05
Cluster275     COVAR    969   16361       23.009     0.034557       6.0955   8.0404e-05
Cluster415     COVAR    969   16361       21.016     0.034897       5.1991    2.662e-05
Cluster275     COVAR    970   16361       21.284     0.031966       6.2237   0.00031426
Cluster422     COVAR    970   16361       21.138     0.027052       7.0983    0.0014537
Cluster275     COVAR    971   16361       19.437     0.029192       6.1819   0.00083449
Cluster426     COVAR    971   16361       39.954      0.04411       8.0226   3.2144e-07
Cluster275     COVAR    972   16361       21.181     0.031812       6.1348   0.00027843
Cluster427     COVAR    972   16361       30.321     0.039721       6.6024   2.2106e-06
Cluster275     COVAR    973   16361       21.542     0.032354       6.1636   0.00023771
Cluster428     COVAR    973   16361       25.066     0.032087        7.045   0.00018743
Cluster275     COVAR    974   16361       22.241     0.033404       6.1393   0.00014625
Cluster429     COVAR    974   16361       20.778     0.031097       6.1451   0.00036194
Cluster275     COVAR    975   16361       22.471     0.033748       6.1377   0.00012603
Cluster430     COVAR    975   16361       17.482     0.027987       5.5016     0.000744
Cluster283     COVAR    976   16361       24.533     0.033478       8.8635    0.0028249
Cluster284     COVAR    976   16361       8.4725     0.012326       8.3167      0.15417
Cluster283     COVAR    977   16361       21.419     0.029228       9.1419     0.009573
Cluster286     COVAR    977   16361       12.786     0.018227       8.8203     0.073591
Cluster283     COVAR    978   16361        28.35     0.038687       6.7008   1.1713e-05
Cluster364     COVAR    978   16361       18.903     0.031538        5.291   0.00017722
Cluster283     COVAR    979   16361       27.138     0.037032       6.7269   2.7537e-05
Cluster377     COVAR    979   16361       21.255     0.034722       5.3811   3.9285e-05
Cluster283     COVAR    980   16361       26.592     0.036287       6.7448   4.0503e-05
Cluster378     COVAR    980   16361       20.027     0.033649        5.041   3.5696e-05
Cluster283     COVAR    981   16361       27.212     0.037134        6.731   2.6545e-05
Cluster385     COVAR    981   16361       24.165     0.032793        6.471   9.4471e-05
Cluster283     COVAR    982   16361       27.895     0.038065       6.7205   1.6675e-05
Cluster386     COVAR    982   16361       15.408     0.028393       4.6738   0.00049062
Cluster283     COVAR    983   16361       27.109     0.036993       6.7617   3.0616e-05
Cluster396     COVAR    983   16361       16.614     0.028837       5.3265   0.00090905
Cluster283     COVAR    984   16361       25.651     0.035003       6.7777   7.7291e-05
Cluster403     COVAR    984   16361       19.829     0.035995        4.869   2.3386e-05
Cluster283     COVAR    985   16361       25.868     0.035299       6.7779   6.7979e-05
Cluster405     COVAR    985   16361       28.446     0.035123       7.3093   4.9986e-05
Cluster283     COVAR    986   16361       26.874     0.036671       6.7398   3.3583e-05
Cluster415     COVAR    986   16361       20.016     0.033237       5.2253   6.4202e-05
Cluster283     COVAR    987   16361       25.592     0.034923       6.9067   0.00010594
Cluster422     COVAR    987   16361       19.724     0.025242       7.1601    0.0029415
Cluster283     COVAR    988   16361       22.173     0.030257       6.9037   0.00066124
Cluster426     COVAR    988   16361       38.122     0.042088       8.1436    1.439e-06
Cluster283     COVAR    989   16361        24.36     0.033241       6.8218    0.0001785
Cluster427     COVAR    989   16361       28.784     0.037708       6.6733    8.099e-06
Cluster283     COVAR    990   16361       25.626      0.03497       6.8299   8.8042e-05
Cluster428     COVAR    990   16361       23.755     0.030409       7.0958   0.00040844
Cluster283     COVAR    991   16361       27.061     0.036927       6.7533     3.09e-05
Cluster429     COVAR    991   16361       20.423     0.030567       6.1443   0.00044491
Cluster283     COVAR    992   16361       27.199     0.037115       6.7585   2.8711e-05
Cluster430     COVAR    992   16361       17.039     0.027276       5.5065   0.00098856
Cluster284     COVAR    993   16361       13.291     0.019335       7.4775     0.037759
Cluster286     COVAR    993   16361       19.443     0.027717       7.6888    0.0057289
Cluster284     COVAR    994   16361       21.484     0.031255       6.2915   0.00032005
Cluster364     COVAR    994   16361       19.201     0.032036       5.2944   0.00014402
Cluster284     COVAR    995   16361       20.768     0.030212       6.3016   0.00049223
Cluster377     COVAR    995   16361        22.03     0.035988       5.3723   2.0711e-05
Cluster284     COVAR    996   16361       20.186     0.029366       6.3178   0.00070039
Cluster378     COVAR    996   16361       20.795      0.03494       5.0324   1.8064e-05
Cluster284     COVAR    997   16361       20.907     0.030415       6.3019   0.00045518
Cluster385     COVAR    997   16361       25.202       0.0342       6.4567   4.7688e-05
Cluster284     COVAR    998   16361       21.106     0.030704       6.3081   0.00041133
Cluster386     COVAR    998   16361       15.828     0.029169       4.6754   0.00035625
Cluster284     COVAR    999   16361       20.746     0.030181       6.3236   0.00051896
Cluster396     COVAR    999   16361       17.644     0.030625       5.3089   0.00044579
Cluster284     COVAR   1000   16361       19.732     0.028705       6.3271   0.00091041
Cluster403     COVAR   1000   16361         20.9     0.037939       4.8442   8.0526e-06
Cluster284     COVAR   1001   16361       19.756      0.02874       6.3329    0.0009076
Cluster405     COVAR   1001   16361       29.956     0.036987       7.2784   1.9407e-05
Cluster284     COVAR   1002   16361       19.884     0.028927       6.3359   0.00085144
Cluster415     COVAR   1002   16361       20.445     0.033949       5.2351   4.7287e-05
Cluster284     COVAR   1003   16361        18.54     0.026971       6.4988    0.0021697
Cluster422     COVAR   1003   16361       21.085     0.026984       7.1801    0.0016622
Cluster284     COVAR   1004   16361       16.593     0.024138       6.4174     0.004866
Cluster426     COVAR   1004   16361       40.268     0.044457       8.0676   3.0355e-07
Cluster284     COVAR   1005   16361       18.449     0.026839       6.3634    0.0018733
Cluster427     COVAR   1005   16361       30.319     0.039719       6.6342   2.4579e-06
Cluster284     COVAR   1006   16361       19.126     0.027823       6.3893    0.0013818
Cluster428     COVAR   1006   16361       25.228     0.032294       7.0744   0.00018182
Cluster284     COVAR   1007   16361       20.558     0.029908       6.3251   0.00057784
Cluster429     COVAR   1007   16361       21.408      0.03204       6.1331   0.00024177
Cluster284     COVAR   1008   16361       20.737     0.030168       6.3257   0.00052349
Cluster430     COVAR   1008   16361       18.012     0.028834       5.4927   0.00052184
Cluster286     COVAR   1009   16361       24.769     0.035309       6.4677   6.4431e-05
Cluster364     COVAR   1009   16361       19.027     0.031745       5.2931   0.00016296
Cluster286     COVAR   1010   16361       24.207     0.034508       6.4732   9.2543e-05
Cluster377     COVAR   1010   16361       21.934     0.035831        5.367   2.1993e-05
Cluster286     COVAR   1011   16361       23.563      0.03359       6.4908    0.0001421
Cluster378     COVAR   1011   16361       20.614     0.034635       5.0281   2.0792e-05
Cluster286     COVAR   1012   16361       24.324     0.034675        6.474   8.6245e-05
Cluster385     COVAR   1012   16361       25.074     0.034027       6.4508   5.0989e-05
Cluster286     COVAR   1013   16361       24.565     0.035019       6.4778   7.4963e-05
Cluster386     COVAR   1013   16361       15.773     0.029067       4.6693   0.00036604
Cluster286     COVAR   1014   16361       23.717      0.03381       6.5171   0.00013723
Cluster396     COVAR   1014   16361       17.068     0.029625        5.321   0.00067075
Cluster286     COVAR   1015   16361       21.881     0.031193        6.555   0.00042287
Cluster403     COVAR   1015   16361       20.002     0.036309       4.8808   2.0942e-05
Cluster286     COVAR   1016   16361       22.553     0.032149       6.5315   0.00027812
Cluster405     COVAR   1016   16361       29.104     0.035935       7.3004   3.3677e-05
Cluster286     COVAR   1017   16361       23.557     0.033582       6.4963    0.0001443
Cluster415     COVAR   1017   16361       20.429     0.033922       5.2202   4.5717e-05
Cluster286     COVAR   1018   16361       22.654     0.032294       6.5943   0.00029669
Cluster422     COVAR   1018   16361       21.315     0.027279       7.0855    0.0013158
Cluster286     COVAR   1019   16361       19.191     0.027358       6.6327    0.0019084
Cluster426     COVAR   1019   16361       39.195     0.043272       8.1092   6.7832e-07
Cluster286     COVAR   1020   16361       22.143     0.031565       6.5227   0.00034449
Cluster427     COVAR   1020   16361       30.139     0.039483       6.6134   2.6141e-06
Cluster286     COVAR   1021   16361       22.524     0.032109       6.5603   0.00029887
Cluster428     COVAR   1021   16361       24.783     0.031725       7.0643   0.00022625
Cluster286     COVAR   1022   16361       23.539     0.033555       6.5171   0.00015258
Cluster429     COVAR   1022   16361       20.775     0.031094       6.1457    0.0003628
Cluster286     COVAR   1023   16361       23.531     0.033544        6.531   0.00015787
Cluster430     COVAR   1023   16361       17.221     0.027569       5.5152   0.00089841
Cluster364     COVAR   1024   16361       16.944      0.02827       5.3721   0.00080675
Cluster377     COVAR   1024   16361        20.66      0.03375       5.4425   7.3832e-05
Cluster364     COVAR   1025   16361       17.933     0.029919       5.3196   0.00037544
Cluster378     COVAR   1025   16361       20.601     0.034613       5.0353   2.1572e-05
Cluster364     COVAR   1026   16361       17.055     0.028455       5.3789   0.00076178
Cluster385     COVAR   1026   16361       23.421     0.031783        6.549   0.00017485
Cluster364     COVAR   1027   16361       18.248     0.030445       5.3342   0.00031295
Cluster386     COVAR   1027   16361       15.208     0.028025       4.6982   0.00060556
Cluster364     COVAR   1028   16361       18.028     0.030077       5.3474   0.00037508
Cluster396     COVAR   1028   16361       17.001     0.029509       5.3349   0.00072103
Cluster364     COVAR   1029   16361       19.308     0.032213        5.281   0.00012855
Cluster403     COVAR   1029   16361       21.895     0.039744       4.8048   2.6183e-06
Cluster364     COVAR   1030   16361       19.198      0.03203       5.2842   0.00014055
Cluster405     COVAR   1030   16361       31.388     0.038756        7.217   6.8795e-06
Cluster364     COVAR   1031   16361       18.244     0.030439       5.3126   0.00029807
Cluster415     COVAR   1031   16361       20.671     0.034324       5.2163    3.723e-05
Cluster364     COVAR   1032   16361       18.031     0.030083       5.3456   0.00037274
Cluster422     COVAR   1032   16361       22.601     0.028924       7.0185   0.00064197
Cluster364     COVAR   1033   16361       16.804     0.028036       5.3274   0.00080616
Cluster426     COVAR   1033   16361       41.115     0.045392       7.9587   1.2124e-07
Cluster364     COVAR   1034   16361       17.938     0.029927        5.306   0.00036254
Cluster427     COVAR   1034   16361       31.125     0.040775       6.5736   1.1069e-06
Cluster364     COVAR   1035   16361       18.691     0.031184       5.3018   0.00021213
Cluster428     COVAR   1035   16361       26.739     0.034229        6.976   6.3555e-05
Cluster364     COVAR   1036   16361       19.191     0.032017       5.2915   0.00014407
Cluster429     COVAR   1036   16361       22.219     0.033255       6.0973   0.00013462
Cluster364     COVAR   1037   16361       19.499     0.032533       5.2863   0.00011314
Cluster430     COVAR   1037   16361        18.99       0.0304       5.4547   0.00025022
Cluster377     COVAR   1038   16361       16.595     0.027109       5.8883    0.0024175
Cluster378     COVAR   1038   16361       16.371     0.027506       5.5015    0.0014642
Cluster377     COVAR   1039   16361        18.59     0.030369       5.6282   0.00047937
Cluster385     COVAR   1039   16361       20.499     0.027818       6.7639    0.0012223
Cluster377     COVAR   1040   16361       20.509     0.033503       5.4734   8.9828e-05
Cluster386     COVAR   1040   16361       13.754     0.025345       4.7585    0.0019272
Cluster377     COVAR   1041   16361       19.892     0.032495       5.5547   0.00017168
Cluster396     COVAR   1041   16361        14.63     0.025393         5.47    0.0037466
Cluster377     COVAR   1042   16361        21.97      0.03589       5.3571   2.0676e-05
Cluster403     COVAR   1042   16361       21.383     0.038815       4.8109   4.4365e-06
Cluster377     COVAR   1043   16361       22.709     0.037098       5.3459   1.0855e-05
Cluster405     COVAR   1043   16361        31.66     0.039091       7.2067   5.6278e-06
Cluster377     COVAR   1044   16361       16.608     0.027131       6.0172     0.002893
Cluster415     COVAR   1044   16361       15.502     0.025742       5.8318    0.0039318
Cluster377     COVAR   1045   16361       18.815     0.030735       5.8203   0.00061482
Cluster422     COVAR   1045   16361       16.836     0.021546       7.5429     0.012814
Cluster377     COVAR   1046   16361       18.376     0.030019       5.4604   0.00038326
Cluster426     COVAR   1046   16361       39.116     0.043185       8.0519   5.9963e-07
Cluster377     COVAR   1047   16361         19.3     0.031529       5.4444   0.00019694
Cluster427     COVAR   1047   16361       29.092     0.038112       6.6578   6.2684e-06
Cluster377     COVAR   1048   16361       18.308     0.029908       5.6986   0.00065885
Cluster428     COVAR   1048   16361       21.096     0.027005       7.4012    0.0021865
Cluster377     COVAR   1049   16361       19.059     0.031135       5.6533   0.00037501
Cluster429     COVAR   1049   16361       17.052     0.025521       6.4299    0.0040062
Cluster377     COVAR   1050   16361       21.619     0.035316        5.391   3.0499e-05
Cluster430     COVAR   1050   16361       17.479     0.027981       5.4909   0.00072987
Cluster378     COVAR   1051   16361       18.596     0.031244        5.166    0.0001599
Cluster385     COVAR   1051   16361       21.346     0.028968        6.645   0.00065967
Cluster378     COVAR   1052   16361       20.213     0.033962       5.0663   3.3244e-05
Cluster386     COVAR   1052   16361       14.391      0.02652       4.7142    0.0011363
Cluster378     COVAR   1053   16361       19.549     0.032846       5.1294   6.9438e-05
Cluster396     COVAR   1053   16361       15.235     0.026444       5.4063    0.0024191
Cluster378     COVAR   1054   16361       22.085     0.037107       4.9899   4.8383e-06
Cluster403     COVAR   1054   16361       22.297     0.040475       4.7963   1.6842e-06
Cluster378     COVAR   1055   16361       21.474     0.036081       4.9982    8.738e-06
Cluster405     COVAR   1055   16361        31.27      0.03861       7.2118   7.3071e-06
Cluster378     COVAR   1056   16361       16.977     0.028525       5.3893   0.00081744
Cluster415     COVAR   1056   16361        16.26     0.027001       5.5904    0.0018181
Cluster378     COVAR   1057   16361        18.25     0.030664       5.4047   0.00036773
