VARIABLE,cluster_id,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,n_cells,NGENES,BETA,BETA_STD,SE,P
Cluster133,133,ULIT_133,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 100.0%, Basal forebrain: 0.0%, Hypothalamus: 0.0%","Human V1C: 62.9%, Human V2: 17.6%, Human Pro: 14.7%","LINC02388, AC112770.1, AC092448.1, AC126182.3, VIPR2, TRPC3, AC020637.1, IGFBP2, SLC38A11, LINC02296",20086,16327,24.003,0.030832,6.2477,6.14E-05
Cluster132,132,Misc_132,Miscellaneous,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 98.4%, Hippocampus: 0.8%, Midbrain: 0.8%","Human A29-A30: 90.9%, Human Pro: 5.1%, Human M1C: 1.2%","CD53, DPP4, AC060765.1, LINC01721, AC112770.1, AL157769.1, VIPR2, PCSK1, AC016687.2, QRFPR",492,16327,17.756,0.028251,4.8899,0.00014161
Cluster286,286,CGE_286,CGE interneuron,NEUR,GABA,"Cerebral cortex: 70.6%, Hippocampus: 13.8%, Amygdala: 10.2%","Human MEC: 5.8%, Human M1C: 5.5%, Human MTG: 4.3%","NDNF, CXCL14, AC005064.1, RELN, NMBR, LINC00298, MYH11, AC092819.3, NR2E1, SLC25A48",15597,16327,19.473,0.027776,5.6649,0.00029453
Cluster141,141,DLIT_141,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 95.4%, Basal forebrain: 2.0%, Hippocampus: 1.4%","Human MTG: 7.9%, Human Ig: 6.0%, Human TF: 5.7%","AP003066.1, AC080079.2, BARX2, LINC01680, AL033539.2, AL353709.1, AL138927.1, AC073091.1, AC073091.2, TRABD2A",9992,16327,17.939,0.025789,5.3536,0.00040411
Cluster273,273,LLC_273,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Amygdala: 44.9%, Cerebral cortex: 33.4%, Hippocampus: 7.3%","Human BL: 11.5%, Human CEN: 9.9%, Human CMN: 9.0%","LINC01344, SFRP1, HAPLN1, CHRDL1, EYA4, ANO1, ADGRG6, TMEM255A, MYB, CHST9",3254,16327,20.052,0.026814,6.0725,0.000481
Cluster278,278,CGE_278,CGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 78.0%, Amygdala: 10.4%, Hippocampus: 8.1%","Human MEC: 5.9%, Human LEC: 4.8%, Human M1C: 4.7%","SP8, CXCL14, DDR2, AC006305.1, AC005064.1, RELN, ABCB5, GRPR, AC092819.3, NDNF",7177,16327,18.212,0.026464,5.5277,0.00049396
Cluster296,296,CGE_296,CGE interneuron,NEUR,GABA,"Cerebral cortex: 72.9%, Amygdala: 10.5%, Hippocampus: 9.0%","Human M1C: 8.1%, Human MEC: 6.2%, Human MTG: 4.7%","EREG, VIP, TAC3, IQGAP2, AREG, CXCL14, PTHLH, AC011990.1, SP8, NPR3",9524,16327,14.834,0.023675,4.8087,0.0010206
Cluster140,140,DLIT_140,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.2%, Hippocampus: 0.5%, Basal forebrain: 0.2%","Human M1C: 11.6%, Human V1C: 8.4%, Human MTG: 7.5%","AC016687.2, LINC01680, AP003066.1, AL138927.1, AC016687.3, AL033539.2, AC023503.1, AC060765.2, AC073091.1, AL353709.1",12455,16327,17.831,0.024609,5.7806,0.0010212
Cluster128,128,ULIT_128,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.9%, Hypothalamus: 0.0%, Basal forebrain: 0.0%","Human M1C: 73.1%, Human S1C: 17.9%, Human A32: 4.1%","AJ009632.2, MIR3976HG, LAMA2, TWIST1, VIPR2, AC087883.2, LINC02055, COL5A2, AL138694.1, SCTR",10650,16327,17.009,0.023835,5.5547,0.0011015
Cluster310,310,URL_310,Upper rhombic lip,NEUR,VGLUT1,"Cerebellum: 52.4%, Pons: 26.2%, Medulla: 15.1%","Human CBV: 34.8%, Human PnAN: 19.7%, Human CbDN: 13.1%","CBLN3, AC092957.1, CRTAM, AC021698.1, LINC01036, AC073225.1, LINC01798, SLC22A31, AC044798.3, AC020659.1",33405,16327,9.5458,0.02383,3.1498,0.0012229
Cluster323,323,Mmb_323,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 99.7%, Thalamus: 0.2%, Midbrain: 0.2%","Human MN: 49.2%, Human HTHma-HTHtub: 39.6%, Human HTHma: 7.5%","AC244258.1, FOXB1, AL691420.1, PITX2, LHX1-DT, LHX1, DRD3, ADGRD1, STAC, AL139231.1",654,16327,12.105,0.023062,3.9988,0.0012367
Cluster293,293,CGE_293,CGE interneuron,NEUR,GABA,"Cerebral cortex: 70.3%, Hippocampus: 15.1%, Amygdala: 8.5%","Human MEC: 5.0%, Human MTG: 5.0%, Human M1C: 4.3%","VIP, PTHLH, TAC3, AC020930.1, IQGAP2, HS3ST3A1, AC013265.1, AL391832.4, LAMA3, SLC22A3",20104,16327,14.565,0.024438,4.8403,0.0013123
Cluster240,240,MGE_240,MGE interneuron,NEUR,GABA,"Cerebral cortex: 92.3%, Amygdala: 3.0%, Hippocampus: 2.3%","Human M1C: 10.5%, Human MTG: 7.6%, Human A40: 5.0%","AC011586.2, AC022905.1, MSR1, IL18R1, PRDM1, MYO5B, RGS5, CDKN2B-AS1, CMTM8, CDCA7",1327,16327,17.637,0.023399,5.9174,0.001441
Cluster329,329,Mmb_329,Mammillary body,NEUR,HDC VGLUT2,"Hypothalamus: 99.7%, Midbrain: 0.3%, Thalamus: 0.1%","Human HTHma-HTHtub: 33.4%, Human HTHtub: 25.8%, Human MN: 23.5%","SIM1, AL691420.1, FOXB1, PITX2, AC244258.1, LHX1-DT, ADGRL4, DAPL1, ANXA3, AC093912.1",1487,16327,15.443,0.023606,5.1914,0.0014691
Cluster295,295,CGE_295,CGE interneuron,NEUR,GABA,"Cerebral cortex: 67.0%, Amygdala: 17.8%, Hippocampus: 8.6%","Human M1C: 5.2%, Human MEC: 5.2%, Human BL: 4.2%","VIP, EREG, CRH, AC013265.1, TAC3, SLC6A2, AC062021.1, AL391832.4, SP8, PTHLH",4922,16327,12.714,0.02361,4.3013,0.0015618
Cluster404,404,Misc_404,Miscellaneous,NEUR,VGLUT1,"Cerebral cortex: 94.4%, Amygdala: 2.5%, Basal forebrain: 1.2%","Human A14: 60.0%, Human M1C: 11.2%, Human A43: 3.2%","AC016687.2, AC021134.1, LINC02378, LINC02263, LINC01915, CXCL14, AL033539.2, AC004862.1, AC073578.2, LINC02306",1276,16327,19.374,0.022499,6.5804,0.0016219
Cluster456,456,Thex_456,Thalamic excitatory,NEUR,VGLUT2,"Thalamus: 99.8%, Hippocampus: 0.2%, Cerebral cortex: 0.0%","Human LG: 92.5%, Human Pul: 3.7%, Human MG: 2.0%","ST8SIA6, AC012535.1, AC093334.1, ST8SIA6-AS1, AP000331.1, AC006487.1, SHOX2, ANXA3, AC087482.1, VANGL1",509,16327,15.584,0.023063,5.3219,0.0017067
Cluster283,283,CGE_283,CGE interneuron,NEUR,GABA,"Cerebral cortex: 81.0%, Hippocampus: 9.3%, Amygdala: 5.0%","Human MTG: 5.2%, Human A32: 4.5%, Human MEC: 4.1%","CXCL14, AC004862.1, BAGE2, PCDH18, AL139090.1, AL356585.4, AL391832.4, SGO1-AS1, AC073316.1, KMO",10636,16327,16.893,0.023066,5.8026,0.0018025
Cluster136,136,DLIT_136,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Amygdala: 54.6%, Cerebral cortex: 36.2%, Hypothalamus: 8.6%","Human CoA: 54.6%, Human AON: 28.3%, Human HTHso: 8.6%","AC099517.1, LINC02196, AC079380.1, LINC02465, AL138927.1, AC073578.2, AL450352.1, ARHGAP15, TNNT2, LINC02378",152,16327,12.42,0.022397,4.2683,0.0018106
Cluster288,288,CGE_288,CGE interneuron,NEUR,GABA,"Cerebral cortex: 70.6%, Amygdala: 13.7%, Hippocampus: 6.3%","Human M1C: 7.3%, Human MTG: 5.0%, Human MEC: 4.7%","HAPLN1, AC137770.1, LINC00298, AC132803.1, KIT, PKP2, EYA4, ROR2, NXPH2, GRPR",24831,16327,16.48,0.023234,5.7112,0.0019572
Cluster429,429,Splat_429,Splatter,NEUR,GABA,"Basal forebrain: 55.9%, Amygdala: 24.1%, Thalamus: 12.9%","Human SEP: 48.3%, Human BNST: 23.8%, Human ANC: 12.9%","PRDM16, FREM2, TTR, PRDM16-DT, AC092957.1, ZIC2, SCN5A, Z96074.1, C14orf39, ZIC5",9792,16327,15.134,0.022644,5.2669,0.0020337
Cluster305,305,CBI_305,Cerebellar inhibitory,NEUR,GABA,"Cerebellum: 88.0%, Pons: 4.7%, Midbrain: 3.7%","Human CBV: 79.1%, Human CBL: 7.9%, Human IC: 3.7%","SCGN, TFAP2B, LIPG, LRRC38, LBX1-AS1, BHLHE22, LINC02058, LHX1, LMCD1, EN2",191,16327,8.8272,0.022107,3.0902,0.0021449
Cluster311,311,URL_311,Upper rhombic lip,NEUR,VGLUT1,"Cerebellum: 72.7%, Medulla: 10.3%, Pons: 8.2%","Human CBV: 33.7%, Human CBL: 23.0%, Human CbDN: 16.1%","CBLN3, AC073225.1, AC092957.1, CRTAM, SLC22A31, CDH15, PRR35, LINC01798, FAT2, AC044798.3",97038,16327,7.2125,0.021393,2.5748,0.0025494
Cluster123,123,ULIT_123,Upper-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 99.2%, Hippocampus: 0.4%, Basal forebrain: 0.3%","Human A5-A7: 8.0%, Human V2: 7.9%, Human A40: 6.9%","LINC02263, AP001994.2, LINC02306, LINC00507, LINC00508, AC021613.1, ART3, AC110614.1, LINC01484, COL5A1",55595,16327,16.836,0.022257,6.0365,0.0026466
Cluster377,377,Splat_377,Splatter,NEUR,VGLUT2,"Hypothalamus: 33.0%, Amygdala: 32.4%, Thalamus: 31.4%","Human BNST: 32.1%, Human ANC: 30.6%, Human HTHpo: 14.3%","MIR217HG, AGTR1, ARHGAP36, DLK1, ONECUT3, LHX5-AS1, C14orf39, TFPI, CALCR, ONECUT1",1964,16327,13.065,0.021347,4.7291,0.00287
Cluster287,287,CGE_287,CGE interneuron,NEUR,GABA,"Cerebral cortex: 53.6%, Amygdala: 17.5%, Hippocampus: 15.0%","Human M1C: 6.2%, Human MEC: 5.8%, Human BL: 4.1%","MYH11, LINC00298, HAPLN1, AC092819.3, AC137770.1, EYA4, KIT, TRPC3, AC132803.1, RELN",18571,16327,13.468,0.0221,4.9145,0.0030713
Cluster290,290,CGE_290,CGE interneuron,NEUR,GABA,"Cerebral cortex: 83.0%, Hippocampus: 8.5%, Amygdala: 5.2%","Human MTG: 7.1%, Human M1C: 5.4%, Human A40: 3.9%","SHISA8, VIP, SCTR, FLT1, SLC22A3, KMO, PTHLH, GGT4P, CXCL12, LINC02488",20794,16327,13.835,0.02182,5.0955,0.0033169
Cluster332,332,Mmb_332,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 99.9%, Thalamus: 0.1%, Cerebral cortex: 0.0%","Human MN: 44.7%, Human HTHma: 37.0%, Human HTHtub: 9.6%","SIM1, FOXB1, PITX2, LHX1-DT, FRMPD2, LHX1, ANXA3, AC012501.2, AC083837.1, AL691420.1",1061,16327,13.169,0.021118,4.8745,0.0034535
Cluster262,262,MGE_262,MGE interneuron,NEUR,GABA,"Cerebral cortex: 94.5%, Basal forebrain: 2.1%, Hippocampus: 1.8%","Human M1C: 8.7%, Human MTG: 7.9%, Human A29-A30: 4.5%","RNF144B, AL136114.1, PRDM1, SULF1, LRRC38, TCIM, WNT16, MYO5B, KCNS3, AL096865.1",10119,16327,16.428,0.021941,6.0908,0.0035005
Cluster364,364,Splat_364,Splatter,NEUR,VGLUT2,"Midbrain: 99.6%, Thalamus: 0.2%, Medulla: 0.1%","Human IC: 97.5%, Human SC: 1.7%, Human PTR: 0.2%","TFAP2D, LHX9, LINC01956, HNF4G, TMEM176B, LINC01568, AL138720.1, IRX2, WDR72, ZFHX4-AS1",7200,16327,12.322,0.020581,4.7318,0.0046098
Cluster93,93,DLNP_93,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 97.2%, Basal forebrain: 1.1%, Hypothalamus: 0.7%","Human M1C: 28.5%, Human A23: 15.2%, Human A29-A30: 9.3%","IFNG-AS1, NPSR1-AS1, ERG, CD200R1L, LINC02218, BARX2, CCDC80, IL26, LINC02042, ROBO3",2217,16327,13.216,0.020216,5.123,0.0049476
Cluster263,263,MGE_263,MGE interneuron,NEUR,GABA,"Cerebral cortex: 98.5%, Basal forebrain: 0.6%, Hippocampus: 0.4%","Human M1C: 18.6%, Human A29-A30: 10.6%, Human V1C: 9.3%","LRRC38, OSTN, SULF1, TCIM, PVALB, ADAMTS17, RNF144B, AC118942.1, PRDM1, AL096865.1",6587,16327,14.547,0.020845,5.6645,0.0051194
Cluster229,229,EMSN_229,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 56.1%, Basal forebrain: 28.8%, Cerebral cortex: 11.2%","Human CEN: 21.7%, Human CMN: 17.8%, Human Cla: 12.9%","NPFFR2, AC087516.2, CACNG5, EYA2, PDYN, ISM2, ZNF736P9Y, LINC00354, FOXP2, GPR88",1857,16327,14.522,0.02016,5.6552,0.0051202
Cluster327,327,Mmb_327,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 99.9%, Midbrain: 0.1%, Cerebral cortex: 0.0%","Human MN: 66.7%, Human HTHma: 27.8%, Human HTHma-HTHtub: 5.4%","LINC00410, PITX2, AC244258.1, AL691420.1, FOXB1, TNFRSF11B, LHX1-DT, LHX1, DRD3, MYO5B",1581,16327,12.132,0.020619,4.7527,0.0053517
Cluster381,381,Splat_381,Splatter,NEUR,GABA,"Pons: 83.9%, Midbrain: 15.4%, Medulla: 0.5%","Human DTg: 34.1%, Human PB: 30.1%, Human PnEN: 16.2%","EBF2, OTP, PAX7, PAX3, SLC5A7, EBF1, PENK, LHX5-AS1, AP005242.1, AC124864.2",1544,16327,11.179,0.020358,4.4161,0.0056872
Cluster217,217,MSN_217,Medium spiny neuron,NEUR,GABA,"Amygdala: 69.5%, Basal forebrain: 15.7%, Hypothalamus: 7.4%","Human CEN: 36.4%, Human BNST: 21.2%, Human SI: 12.3%","DCDC2C, PENK, AC015631.1, SIX3, P2RY1, LINC02462, LINC01305, CALCR, CACNG5, LINC01833",7260,16327,16.771,0.020102,6.672,0.0059802
Cluster376,376,Splat_376,Splatter,NEUR,VGLUT2,"Hypothalamus: 51.0%, Midbrain: 37.9%, Thalamus: 6.6%","Human SN-RN: 18.1%, Human HTHma: 17.5%, Human HTHso-HTHtub: 14.7%","TRH, LMX1A, SIM1, OTP, MIR217HG, FEZF1-AS1, ONECUT1, DLK1, PITX2, ONECUT3",2573,16327,12.65,0.019052,5.0843,0.0064272
Cluster227,227,EMSN_227,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 52.6%, Basal forebrain: 20.6%, Hypothalamus: 20.3%","Human CMN: 22.0%, Human SI: 19.2%, Human CEN: 13.6%","NPFFR2, FAM160A1, AC002072.1, NTS, FAM9B, NPNT, GDNF-AS1, RD3, WFS1, OTOF",359,16327,13.194,0.019319,5.3561,0.0068888
Cluster382,382,Splat_382,Splatter,NEUR,VGLUT2,"Amygdala: 32.1%, Hypothalamus: 30.4%, Basal forebrain: 21.9%","Human BNST: 19.6%, Human SI: 14.2%, Human HTHpo: 13.5%","FST, LINC00348, CALCR, RSPO3, KCNJ5, DMRTA2, LHX5-AS1, PGM5, LHX5, FAM9B",713,16327,10.965,0.019305,4.4849,0.0072501
Cluster269,269,LLC_269,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 43.7%, Hippocampus: 25.7%, Amygdala: 22.8%","Human MEC: 8.5%, Human CMN: 6.9%, Human CA1U-CA2U-CA3U: 6.2%","CHRDL1, C1QL1, ANO1, TMEM255A, ACADL, LINC01344, ISM1, CHST9, NGF, GRPR",3214,16327,14.73,0.01945,6.0302,0.007296
Cluster424,424,Splat_424,Splatter,NEUR,GABA,"Amygdala: 34.9%, Hypothalamus: 32.8%, Thalamus: 29.6%","Human ANC: 29.4%, Human BNST: 16.9%, Human HTHpo-HTHso: 15.5%","CYP19A1, CALCR, ARHGAP36, DGKK, GABRE, SCN5A, GABRQ, TMEM255A, LHX6, RADX",2384,16327,16.385,0.01901,6.7443,0.0075668
Cluster312,312,URL_312,Upper rhombic lip,NEUR,VGLUT1,"Medulla: 61.0%, Pons: 34.8%, Cerebellum: 3.6%","Human MoAN: 47.2%, Human PnAN: 33.2%, Human MoSR: 8.2%","TTR, CBLN3, AC073225.1, AC092957.1, MSR1, CRTAM, LINC01798, AL359208.1, AC044798.3, SLC22A31",5392,16327,5.8441,0.019239,2.406,0.0075782
Cluster90,90,DLNP_90,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 95.7%, Basal forebrain: 3.4%, Hypothalamus: 0.6%","Human M1C: 21.6%, Human FI: 10.5%, Human A25: 9.5%","IFNG-AS1, AC244502.1, NPSR1-AS1, CCDC80, CD200R1L, ERG, LINC02218, PDLIM1, BARX2, AC093912.1",1804,16327,11.206,0.019041,4.6255,0.0077084
Cluster315,315,LRL_315,Lower rhombic lip,NEUR,VGLUT1 VGLUT2,"Pons: 95.9%, Medulla: 1.9%, Cerebral cortex: 1.5%","Human PnEN: 47.2%, Human DTg: 31.1%, Human PN: 9.4%","ADAMTS20, LINC00616, AL139351.3, BARHL1, IRX2, ADGRD2, EGFLAM, AC093765.2, C6orf141, LINC02381",267,16327,10.049,0.018824,4.2087,0.0084837
Cluster384,384,Splat_384,Splatter,NEUR,VGLUT2,"Hypothalamus: 43.2%, Midbrain: 39.3%, Pons: 9.4%","Human SN: 20.0%, Human SN-RN: 17.3%, Human HTHma-HTHtub: 17.0%","NTS, LMX1A, PITX2, LMX1B, CDH23, PANCR, GIPR, FOXA1, LINC02520, AL161908.1",3100,16327,12.897,0.019105,5.4248,0.0087227
Cluster94,94,DLNP_94,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 94.1%, Hippocampus: 2.6%, Amygdala: 2.0%","Human MTG: 18.0%, Human TF: 6.6%, Human V2: 6.2%","IFNG-AS1, CD200R1L, LINC02218, NPSR1-AS1, LINC02042, CCDC80, IL26, BARX2, CD200R1L-AS1, ERG",2547,16327,11.813,0.01859,4.9803,0.0088565
Cluster260,260,MGE_260,MGE interneuron,NEUR,GABA,"Cerebral cortex: 86.4%, Amygdala: 4.6%, Basal forebrain: 4.2%","Human MEC: 9.0%, Human FI: 6.2%, Human ACC: 5.8%","OSTN, IQGAP2, TCIM, AC022905.1, C1QL1, ACADL, WNT16, LHX6, CRHBP, MYO5B",6212,16327,13.686,0.019185,5.782,0.0089749
Cluster259,259,MGE_259,MGE interneuron,NEUR,GABA,"Cerebral cortex: 89.3%, Amygdala: 3.4%, Hippocampus: 3.3%","Human MTG: 6.4%, Human M1C: 6.3%, Human A43: 4.0%","RGS5, AC022905.1, MYO5B, AL136114.1, TCIM, KCNS3, AC011586.2, MAFB, LHX6, CRHBP",17841,16327,14.392,0.01897,6.1097,0.009252
Cluster122,122,ULIT_122,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 93.9%, Basal forebrain: 2.6%, Hippocampus: 1.7%","Human MTG: 13.0%, Human Ig: 10.2%, Human TF: 8.4%","LINC01500, CASP4LP, LINC01484, AC097512.1, PDGFD, ART3, MUC19, AC093607.1, AC021613.1, AL353604.1",29434,16327,13.999,0.01891,5.9909,0.0097365
Cluster383,383,Splat_383,Splatter,NEUR,VGLUT2 VGLUT3,"Hypothalamus: 68.0%, Midbrain: 24.6%, Thalamus: 6.6%","Human HTHma: 35.5%, Human MN: 17.1%, Human HTHma-HTHtub: 15.2%","LMX1A, PITX2, EBF2, EBF3, AP005242.1, FOXA1, LMX1B, LINC01443, LINC01876, AC022034.3",4024,16327,9.1288,0.01675,3.9329,0.010148
Cluster230,230,EMSN_230,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 41.5%, Basal forebrain: 26.8%, Cerebral cortex: 15.8%","Human SI: 21.0%, Human BNST: 15.9%, Human CMN: 12.9%","EYA2, NPFFR2, CAPSL, ZNF736P9Y, PRSS35, LINC00354, PCDH11Y, AL359649.1, ITGA6, ISM2",3123,16327,11.717,0.017563,5.0504,0.01018
Cluster149,149,DLIT_149,Deep-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 98.6%, Basal forebrain: 0.6%, Hippocampus: 0.5%","Human M1C: 24.6%, Human MTG: 8.2%, Human S1C: 6.3%","THEMIS, LINC00343, AL356432.3, SH2D1B, AC011754.1, AC099517.1, ISLR, MIR3976HG, AC079380.1, AL117329.1",31428,16327,13.57,0.018323,5.8573,0.010265
Cluster137,137,DLIT_137,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 94.4%, Basal forebrain: 2.1%, Hippocampus: 1.9%","Human MTG: 7.5%, Human A13: 5.6%, Human M1C: 4.6%","LINC02196, AC099517.1, AC079380.1, AC073578.2, ADGRL4, PKD2L1, AC021134.1, AL450352.1, TRIM22, ARHGAP15",17737,16327,11.209,0.017905,4.8385,0.010267
Cluster228,228,EMSN_228,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 83.7%, Cerebral cortex: 12.2%, Thalamus: 1.9%","Human La: 25.3%, Human BM: 17.5%, Human CEN: 16.1%","NPFFR2, AC087516.2, AC083837.1, AC008127.1, AL365255.1, AC097459.1, AC092590.1, EYA2, DBX2, SCN5A",3227,16327,14.423,0.018321,6.263,0.010648
Cluster92,92,DLNP_92,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 94.7%, Hippocampus: 2.5%, Basal forebrain: 2.2%","Human MTG: 12.1%, Human Ig: 8.6%, Human A1C: 6.9%","CD200R1L, ERG, IFNG-AS1, NPSR1-AS1, BARX2, LINC02042, AC009081.2, AC129807.1, CD200R1L-AS1, CCDC80",2119,16327,11.537,0.018367,5.0166,0.010742
Cluster426,426,EMSN_426,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 81.9%, Cerebral cortex: 10.0%, Thalamus: 3.2%","Human CEN: 36.3%, Human CMN: 31.4%, Human BM: 8.7%","LINC01497, NPFFR2, DGKK, PAX6, SCN5A, EYA2, AL161629.1, LINC01305, NPNT, AL592156.1",1600,16327,16.283,0.01797,7.0938,0.010865
Cluster289,289,CGE_289,CGE interneuron,NEUR,GABA,"Cerebral cortex: 82.1%, Hippocampus: 7.9%, Amygdala: 5.8%","Human M1C: 7.0%, Human MTG: 6.6%, Human MEC: 4.8%","TAC3, AC011990.1, KMO, AJ006995.1, SCTR, SHISA8, SLC22A3, AL450338.2, LINC02488, DCN",14326,16327,10.427,0.018286,4.5476,0.010936
Cluster107,107,DLCT6b_107,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%","Human V1C: 68.8%, Human M1C: 9.8%, Human Pro: 9.2%","AC023503.1, LINC02699, ITGA11, VWA2, AL121904.2, SYT6, DPP4, CELSR1, AACSP1, AC016598.1",998,16327,9.2435,0.018599,4.043,0.011126
Cluster285,285,CGE_285,CGE interneuron,NEUR,GABA,"Cerebral cortex: 62.9%, Hippocampus: 22.3%, Amygdala: 9.5%","Human M1C: 7.7%, Human CA1C-CA3C: 5.2%, Human MEC: 4.2%","PTGFR, PENK, PCDH18, LINC01497, NR2E1, OSTM1-AS1, VIP, CXCL14, AC008798.3, HTR3A",4688,16327,12.457,0.01796,5.4712,0.011404
Cluster291,291,CGE_291,CGE interneuron,NEUR,GABA,"Cerebral cortex: 75.1%, Hippocampus: 14.3%, Amygdala: 7.1%","Human MTG: 6.3%, Human M1C: 5.2%, Human MEC: 4.6%","Z83818.2, NPR3, KMO, AL391832.4, AL136114.1, EDNRA, SLC10A4, AC013265.1, PCDH18, TMEM100",12240,16327,12.622,0.018157,5.5762,0.011809
Cluster237,237,Splat_237,Splatter,NEUR,GABA,"Amygdala: 57.4%, Cerebral cortex: 20.2%, Basal forebrain: 8.4%","Human BL: 16.0%, Human CMN: 13.9%, Human CEN: 8.6%","FBN2, LHX6, PDGFD, SNTG2, SOX6, CDCA7, AKR1C8P, AC022905.1, IGFBP4, AP002989.1",2234,16327,13.847,0.017482,6.121,0.011851
Cluster134,134,ULIT_134,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.3%, Hippocampus: 0.5%, Basal forebrain: 0.2%","Human M1C: 13.0%, Human MTG: 9.4%, Human A29-A30: 8.2%","AL157769.1, LINC02444, VIPR2, LINC01721, COBLL1, CCDC168, CCDC68, LINC02296, SLC38A11, AC246817.1",12095,16327,11.253,0.017519,4.9799,0.011927
Cluster42,42,COP_42,Committed oligodendrocyte precursor,OLIGO,,"Thalamus: 92.7%, Midbrain: 2.3%, Pons: 1.5%","Human VLN: 69.8%, Human ANC: 6.2%, Human LG: 5.0%","CNDP1, LINC01608, GREM1, OPALIN, FA2H, AC110285.1, MYRF, CD22, LINC01792, LINC00906",1170,16327,7.0565,0.017453,3.1278,0.012041
Cluster358,358,Splat_358,Splatter,NEUR,GABA,"Midbrain: 91.5%, Thalamus: 7.8%, Pons: 0.4%","Human SC: 30.4%, Human PTR: 26.0%, Human PAG: 14.0%","TFAP2B, PAX3, GATA3, LINC01497, PAX7, AC005208.1, TFAP2A, LHX5-AS1, GATA3-AS1, AC025946.1",3175,16327,12.969,0.01766,5.7485,0.012041
Cluster277,277,CGE_277,CGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 77.4%, Amygdala: 13.3%, Hippocampus: 6.1%","Human M1C: 6.8%, Human LEC: 5.1%, Human FI: 4.8%","SCGN, SP8, LINC01497, DDR2, AC005064.1, LINC01162, ABCB5, TNFSF11, ANGPT1, RELN",1650,16327,11.204,0.017641,4.9826,0.012278
Cluster282,282,CGE_282,CGE interneuron,NEUR,GABA,"Cerebral cortex: 82.6%, Hippocampus: 11.9%, Amygdala: 2.2%","Human A32: 5.2%, Human MTG: 5.1%, Human M1C: 4.8%","AC004862.1, AC091576.1, ADAM33, CXCL14, NDNF, AL139090.1, AL391832.4, AC073316.1, ARHGAP36, AC068633.1",10065,16327,9.1488,0.017754,4.0836,0.012541
Cluster375,375,Splat_375,Splatter,NEUR,VGLUT2 VGLUT3,"Thalamus: 94.3%, Midbrain: 5.4%, Pons: 0.1%","Human ETH: 77.2%, Human MD-Re: 14.9%, Human PAG-DR: 3.3%","GPR151, POU4F1, MMRN1, DLK1, LHX9, LRRC55, LINC01497, EBF1, LINC01876, ONECUT1",2762,16327,9.5063,0.017348,4.2489,0.012641
Cluster274,274,LLC_274,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 84.6%, Basal forebrain: 5.9%, Hippocampus: 3.1%","Human M1C: 11.7%, Human MTG: 7.6%, Human Cla: 4.8%","LINC01344, AC137770.1, SFRP1, AC132803.1, HAPLN1, EYA4, PDGFD, ANO1, AP002989.1, LINC00298",6373,16327,12.377,0.01807,5.5372,0.012711
Cluster275,275,LLC_275,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 66.0%, Amygdala: 16.5%, Basal forebrain: 9.9%","Human Cla: 7.5%, Human MEC: 6.9%, Human MTG: 5.9%","LINC01344, SFRP1, HAPLN1, PDGFD, EYA4, ADGRG6, ANO1, AC137770.1, AP002989.1, CRABP1",2174,16327,11.843,0.01779,5.3232,0.013057
