trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,TYPE,bonf_significant,rank,Cluster ID
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster325,325,Mmb_325,Mammillary body,NEUR,,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,-2.0225,-0.0037153,6.6905,0.61878,0.208463731866671,False,370,False,,COVAR,False,370,325.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster53,53,Astro_53,Astrocyte,ASTRO,,"Hippocampus: 96.3%, Cerebral cortex: 1.5%, Basal forebrain: 1.3%",,,16231,-1.0384,-0.0036444,3.3613,0.62131,0.20669165635007675,False,371,False,,COVAR,False,371,53.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster215,215,MSN_215,Medium spiny neuron,NEUR,,"Basal forebrain: 85.0%, Amygdala: 9.2%, Cerebral cortex: 3.6%",,,16231,-1.8942,-0.0040735,5.3051,0.63947,0.19417982513383192,False,372,False,,COVAR,False,372,215.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster458,458,Thex_458,Thalamic excitatory,NEUR,,"Thalamus: 93.6%, Midbrain: 6.4%, Amygdala: 0.0%",,,16231,-2.1825,-0.0044578,5.8719,0.64493,0.19048742065697766,False,373,False,,COVAR,False,373,458.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster297,297,URL_297,Upper rhombic lip,,,"Midbrain: 97.1%, Thalamus: 2.9%, Cerebral cortex: 0.0%",,,16231,-0.58008,-0.0052898,1.2894,0.6736,0.17159792150840691,False,374,False,,COVAR,False,374,297.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster58,58,Astro_58,Astrocyte,ASTRO,,"Cerebral cortex: 57.1%, Hippocampus: 37.8%, Amygdala: 3.0%",,,16231,-1.5575,-0.0056324,3.3073,0.68115,0.1667572390433521,False,375,False,,COVAR,False,375,58.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster103,103,DLCT6b_103,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 62.0%, Hippocampus: 25.8%, Amygdala: 12.1%",,,16231,-2.5784,-0.0055099,5.2905,0.687,0.16304326294044955,False,376,False,,COVAR,False,376,103.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster126,126,ULIT_126,Upper-layer intratelencephalic,NEUR,,"Cerebral cortex: 90.8%, Basal forebrain: 3.3%, Hypothalamus: 2.9%",,,16231,-2.9836,-0.0064174,5.7531,0.69798,0.15615702152308547,False,377,False,,COVAR,False,377,126.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster450,450,Thex_450,Thalamic excitatory,,,"Thalamus: 99.9%, Basal forebrain: 0.0%, Hypothalamus: 0.0%",,,16231,-3.0329,-0.0064802,5.5362,0.70809,0.14991153889318273,False,378,False,,COVAR,False,378,450.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster38,38,COP_38,Committed oligodendrocyte precursor,OLIGO,,"Hippocampus: 29.9%, Cerebral cortex: 29.5%, Pons: 7.8%",,,16231,-1.9529,-0.0066424,3.466,0.71343,0.1466486323672757,False,379,False,,COVAR,False,379,38.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster20,20,Vsmc_20,Vascular,VSMC,,"Thalamus: 21.8%, Cerebral cortex: 13.7%, Medulla: 12.4%",,,16231,-1.052,-0.0068376,1.8152,0.71889,0.14333755752773997,False,380,False,,COVAR,False,380,20.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster186,186,CA13_186,Hippocampal CA1-3,NEUR,,"Hippocampus: 98.7%, Cerebral cortex: 1.1%, Amygdala: 0.2%",,,16231,-3.5395,-0.0068843,6.0522,0.72066,0.1422695826462255,False,381,False,,COVAR,False,381,186.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster48,48,Oligo_48,Oligodendrocyte,OLIGO,,"Basal forebrain: 47.8%, Thalamus: 42.2%, Hypothalamus: 5.3%",,,16231,-1.7124,-0.0068929,2.8092,0.72892,0.13732013349966574,False,382,False,,COVAR,False,382,48.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster171,171,Amex_171,Amygdala excitatory,NEUR,,"Hippocampus: 93.7%, Amygdala: 5.7%, Cerebral cortex: 0.3%",,,16231,-3.3598,-0.0070902,5.4827,0.72999,0.1366830891597708,False,383,False,,COVAR,False,383,171.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster172,172,Amex_172,Amygdala excitatory,NEUR,,"Cerebral cortex: 90.6%, Hippocampus: 8.8%, Amygdala: 0.6%",,,16231,-4.5105,-0.0074757,7.2928,0.73187,0.135566054592719,False,384,False,,COVAR,False,384,172.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster19,19,Vsmc_19,Vascular,ENDO VSMC,,"Thalamus: 28.4%, Midbrain: 12.2%, Medulla: 11.8%",,,16231,-1.1225,-0.0079036,1.6565,0.751,0.1243600629958316,False,385,False,,COVAR,False,385,19.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster452,452,Thex_452,Thalamic excitatory,,,"Thalamus: 98.9%, Midbrain: 1.1%, Amygdala: 0.0%",,,16231,-3.614,-0.0080998,5.0775,0.76169,0.11822174609143551,False,386,False,,COVAR,False,386,452.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster15,15,VendC_15,Vascular,ENDO,,"Cerebral cortex: 23.2%, Hippocampus: 15.7%, Thalamus: 15.3%",,,16231,-1.11,-0.0085389,1.4914,0.77164,0.1125852676416675,False,387,False,,COVAR,False,387,15.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster16,16,VendVC_16,Vascular,ENDO,,"Cerebral cortex: 25.5%, Hippocampus: 17.8%, Midbrain: 8.4%",,,16231,-1.3463,-0.0085233,1.8025,0.77243,0.11214086723152975,False,388,False,,COVAR,False,388,16.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster192,192,CA4_192,Hippocampal CA4,NEUR,,"Hippocampus: 99.6%, Cerebral cortex: 0.4%, Amygdala: 0.0%",,,16231,-3.7812,-0.0090968,5.0452,0.77321,0.11170253783446361,False,389,False,,COVAR,False,389,192.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster199,199,DG_199,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 96.8%, Thalamus: 3.2%, Cerebral cortex: 0.0%",,,16231,-3.5284,-0.0090145,4.4384,0.78668,0.10420189088851374,False,390,False,,COVAR,False,390,199.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster322,322,LRL_322,Lower rhombic lip,NEUR,,"Pons: 83.9%, Medulla: 15.5%, Cerebral cortex: 0.4%",,,16231,-3.5164,-0.0096356,4.3499,0.79056,0.10206516345465841,False,391,False,,COVAR,False,391,322.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster49,49,Oligo_49,Oligodendrocyte,OLIGO,,"Pons: 30.3%, Midbrain: 20.2%, Medulla: 12.2%",,,16231,-2.8279,-0.0095927,3.3582,0.80012,0.09684487372109529,False,392,False,,COVAR,False,392,49.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster314,314,Misc_314,Miscellaneous,NEUR,,"Medulla: 35.7%, Pons: 33.3%, Cerebellum: 26.2%",,,16231,-1.5828,-0.0093215,1.8596,0.80264,0.09547920076165811,False,393,False,,COVAR,False,393,314.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster2,2,Nkcell_2,Miscellaneous,NK,,"Thalamus: 17.6%, Cerebral cortex: 15.5%, Basal forebrain: 14.8%",,,16231,-0.65582,-0.010286,0.72414,0.81743,0.08754942755497035,False,394,False,,COVAR,False,394,2.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster321,321,LRL_321,Lower rhombic lip,NEUR,,"Pons: 95.9%, Medulla: 3.3%, Midbrain: 0.4%",,,16231,-5.8692,-0.011558,6.1435,0.83029,0.08077019268131637,False,395,False,,COVAR,False,395,321.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster14,14,VendAC_14,Vascular,ENDO,,"Hippocampus: 23.8%, Cerebral cortex: 23.3%, Thalamus: 10.3%",,,16231,-1.5617,-0.011452,1.5915,0.83677,0.07739389858675573,False,396,False,,COVAR,False,396,14.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster448,448,Thex_448,Thalamic excitatory,NEUR,,"Thalamus: 99.7%, Amygdala: 0.3%, Basal forebrain: 0.0%",,,16231,-4.2556,-0.011883,4.2856,0.83963,0.07591205246017786,False,397,False,,COVAR,False,397,448.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster63,63,Astro_63,Astrocyte,ASTRO,,"Medulla: 38.6%, Spinal cord: 20.0%, Pons: 15.4%",,,16231,-2.8871,-0.012124,2.7666,0.85164,0.0697439487234883,False,398,False,,COVAR,False,398,63.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster205,205,DG_205,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 96.5%, Midbrain: 3.4%, Thalamus: 0.0%",,,16231,-7.3303,-0.012502,7.0041,0.85234,0.06938712980022212,False,399,False,,COVAR,False,399,205.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster204,204,DG_204,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 98.3%, Thalamus: 1.7%, Cerebral cortex: 0.0%",,,16231,-6.4497,-0.012528,5.9877,0.85928,0.06586529642435135,False,400,False,,COVAR,False,400,204.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster61,61,Astro_61,Astrocyte,ASTRO,,"Hippocampus: 47.7%, Cerebral cortex: 21.1%, Basal forebrain: 19.2%",,,16231,-3.216,-0.013086,2.9251,0.8642,0.0633857380247887,False,401,False,,COVAR,False,401,61.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster175,175,Amex_175,Amygdala excitatory,NEUR,,"Cerebral cortex: 91.3%, Hippocampus: 7.3%, Amygdala: 1.2%",,,16231,-8.6751,-0.014167,7.3516,0.88099,0.05502902117872054,False,402,False,,COVAR,False,402,175.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster184,184,CA13_184,Hippocampal CA1-3,NEUR,,"Hippocampus: 100.0%, Amygdala: 0.0%, Cerebral cortex: 0.0%",,,16231,-5.9063,-0.014756,4.7289,0.89415,0.04858961911484117,False,403,False,,COVAR,False,403,184.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster338,338,Splat_338,Splatter,NEUR,,"Medulla: 99.1%, Basal forebrain: 0.6%, Pons: 0.3%",,,16231,-5.9131,-0.015505,4.6618,0.89767,0.0468832886320452,False,404,False,,COVAR,False,404,338.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster23,23,Per_23,Vascular,,,"Thalamus: 48.8%, Cerebral cortex: 25.0%, Basal forebrain: 10.7%",,,16231,-2.7439,-0.014536,2.157,0.89832,0.04656893117397209,False,405,False,,COVAR,False,405,23.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster17,17,VendV_17,Vascular,ENDO,,"Hypothalamus: 26.7%, Medulla: 21.8%, Pons: 15.8%",,,16231,-1.6134,-0.014614,1.2497,0.90163,0.0449716464099312,False,406,False,,COVAR,False,406,17.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster336,336,Splat_336,Splatter,NEUR,,"Midbrain: 91.5%, Thalamus: 8.1%, Medulla: 0.3%",,,16231,-6.3102,-0.015394,4.8819,0.9019,0.04484161307420639,False,407,False,,COVAR,False,407,336.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster22,22,Per_22,Vascular,PER,,"Thalamus: 34.2%, Cerebral cortex: 15.9%, Basal forebrain: 10.2%",,,16231,-2.7103,-0.015175,2.045,0.90746,0.04217250917023719,False,408,False,,COVAR,False,408,22.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster29,29,Fbl_29,Fibroblast,,,"Medulla: 41.3%, Spinal cord: 39.7%, Thalamus: 4.8%",,,16231,-2.084,-0.015577,1.5147,0.91554,0.03832267659463475,False,409,False,,COVAR,False,409,29.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster65,65,Epen_65,Ependymal,EPEN,,"Midbrain: 28.4%, Hippocampus: 12.5%, Pons: 12.5%",,,16231,-3.9387,-0.016252,2.8164,0.919,0.03668448861388872,False,410,False,,COVAR,False,410,65.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster1,1,Tcell_1,Miscellaneous,TCELL,,"Midbrain: 15.0%, Basal forebrain: 14.0%, Pons: 13.2%",,,16231,-1.2624,-0.016557,0.89905,0.91985,0.03628298731045457,False,411,False,,COVAR,False,411,1.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster453,453,Thex_453,Thalamic excitatory,,,"Thalamus: 82.7%, Midbrain: 17.3%, Cerebral cortex: 0.0%",,,16231,-7.7465,-0.016771,5.5077,0.9202,0.03611777107122263,False,412,False,,COVAR,False,412,453.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster337,337,Splat_337,Splatter,NEUR,,"Basal forebrain: 81.9%, Midbrain: 17.6%, Hypothalamus: 0.5%",,,16231,-6.5733,-0.016916,4.5562,0.92544,0.033651733057600795,False,413,False,,COVAR,False,413,337.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster30,30,Fbl_30,Fibroblast,CHRP,,"Cerebral cortex: 35.3%, Basal forebrain: 29.7%, Medulla: 10.6%",,,16231,-3.5508,-0.016801,2.4425,0.92698,0.03292963584831664,False,414,False,,COVAR,False,414,30.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster13,13,VendPLVAP_13,Vascular,CHRP ENDO,,"Basal forebrain: 74.0%, Medulla: 23.3%, Hippocampus: 1.4%",,,16231,-1.961,-0.016439,1.3413,0.92813,0.032391189375423096,False,415,False,,COVAR,False,415,13.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster317,317,LRL_317,Lower rhombic lip,NEUR,,"Pons: 97.6%, Medulla: 2.1%, Midbrain: 0.2%",,,16231,-8.4608,-0.020788,5.2965,0.9449,0.024614151010532673,False,416,False,,COVAR,False,416,317.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster0,0,Bcell_0,Miscellaneous,BCELL,,"Midbrain: 21.0%, Basal forebrain: 19.0%, Pons: 14.3%",,,16231,-1.465,-0.018497,0.89616,0.94894,0.022761246469113827,False,417,False,,COVAR,False,417,0.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster26,26,Fbl_26,Fibroblast,FIB,,"Thalamus: 20.7%, Basal forebrain: 15.4%, Pons: 13.1%",,,16231,-3.8074,-0.019008,2.3288,0.94895,0.022756669865813265,False,418,False,,COVAR,False,418,26.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster319,319,LRL_319,Lower rhombic lip,NEUR,,"Pons: 97.8%, Midbrain: 1.2%, Medulla: 1.0%",,,16231,-9.7117,-0.02024,5.8442,0.95171,0.02149536735765674,False,419,False,,COVAR,False,419,319.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster50,50,Oligo_50,Oligodendrocyte,OLIGO,,"Hypothalamus: 90.7%, Thalamus: 3.6%, Basal forebrain: 3.6%",,,16231,-4.0371,-0.019668,2.3067,0.95994,0.017755911213817286,False,420,False,,COVAR,False,420,50.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster27,27,Fbl_27,Fibroblast,FIB,,"Thalamus: 34.3%, Cerebral cortex: 15.0%, Pons: 13.3%",,,16231,-4.4817,-0.020523,2.5306,0.96171,0.016955868073436683,False,421,False,,COVAR,False,421,27.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster21,21,Per_21,Vascular,PER,,"Thalamus: 28.3%, Pons: 17.9%, Basal forebrain: 9.8%",,,16231,-3.455,-0.021239,1.8929,0.966,0.015022873584506671,False,422,False,,COVAR,False,422,21.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster18,18,VendA_18,Vascular,ENDO,,"Cerebral cortex: 23.3%, Medulla: 16.4%, Thalamus: 14.6%",,,16231,-2.3591,-0.020695,1.2916,0.9661,0.014977917890464851,False,423,False,,COVAR,False,423,18.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster320,320,LRL_320,Lower rhombic lip,NEUR,,"Pons: 90.4%, Medulla: 6.2%, Basal forebrain: 3.2%",,,16231,-9.9022,-0.023228,5.3717,0.96735,0.014416364006976904,False,424,False,,COVAR,False,424,320.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster342,342,Splat_342,Splatter,NEUR,,"Cerebellum: 97.0%, Pons: 1.8%, Midbrain: 0.8%",,,16231,-8.3369,-0.022779,4.5078,0.96779,0.014218869690978617,False,425,False,,COVAR,False,425,342.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster75,75,COP_75,Committed oligodendrocyte precursor,CHRP EPEN NEUR,,"Medulla: 38.6%, Basal forebrain: 32.9%, Thalamus: 15.7%",,,16231,-5.855,-0.0213,3.0667,0.97187,0.012391823611263003,False,426,False,,COVAR,False,426,75.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster432,432,Splat_432,Splatter,NEUR,,"Hypothalamus: 79.8%, Midbrain: 19.6%, Thalamus: 0.6%",,,16231,-6.5531,-0.023449,3.4177,0.9724,0.012155049828701853,False,427,False,,COVAR,False,427,432.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster73,73,Epen_73,Ependymal,EPEN,,"Hippocampus: 85.9%, Amygdala: 8.2%, Basal forebrain: 1.9%",,,16231,-4.4568,-0.022002,2.3119,0.97305,0.011864843014092089,False,428,False,,COVAR,False,428,73.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster67,67,Epen_67,Ependymal,CHRP EPEN,,"Medulla: 52.7%, Spinal cord: 22.3%, Pons: 17.8%",,,16231,-3.75,-0.021949,1.9426,0.97321,0.011793437223230558,False,429,False,,COVAR,False,429,67.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster72,72,Epen_72,Ependymal,EPEN,,"Hippocampus: 53.2%, Amygdala: 20.2%, Basal forebrain: 7.9%",,,16231,-4.9987,-0.023653,2.4247,0.98037,0.008609986928120386,False,430,False,,COVAR,False,430,72.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster64,64,Astro_64,Astrocyte,ASTRO,,"Hypothalamus: 93.0%, Amygdala: 1.6%, Thalamus: 1.6%",,,16231,-4.9462,-0.024298,2.3649,0.98175,0.007999090057544149,False,431,False,,COVAR,False,431,64.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster71,71,Epen_71,Ependymal,EPEN,,"Basal forebrain: 41.0%, Hypothalamus: 26.7%, Thalamus: 14.5%",,,16231,-4.7507,-0.023926,2.2627,0.98211,0.007839866879480092,False,432,False,,COVAR,False,432,71.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster82,82,Chrp_82,Choroid plexus,CHRP,,"Basal forebrain: 76.6%, Medulla: 22.2%, Pons: 1.2%",,,16231,-4.5618,-0.024057,2.1475,0.98317,0.007371381782742515,False,433,False,,COVAR,False,433,82.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster28,28,Fbl_28,Fibroblast,FIB,,"Thalamus: 36.4%, Cerebral cortex: 12.1%, Pons: 11.0%",,,16231,-4.095,-0.02439,1.9262,0.98324,0.007340461869045904,False,434,False,,COVAR,False,434,28.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster74,74,Epen_74,Ependymal,CHRP EPEN,,"Basal forebrain: 68.3%, Thalamus: 13.3%, Medulla: 7.3%",,,16231,-5.28,-0.025309,2.403,0.98599,0.006127489690474604,False,435,False,,COVAR,False,435,74.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster25,25,Fbl_25,Fibroblast,FIB,,"Thalamus: 22.3%, Cerebral cortex: 20.0%, Pons: 15.0%",,,16231,-5.2502,-0.025742,2.3874,0.98605,0.006101062570413943,False,436,False,,COVAR,False,436,25.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster3,3,Mono_3,Miscellaneous,MONO,,"Thalamus: 21.9%, Pons: 16.1%, Basal forebrain: 13.9%",,,16231,-1.7606,-0.026746,0.78612,0.98743,0.005493682224311519,False,437,False,,COVAR,False,437,3.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster318,318,LRL_318,Lower rhombic lip,NEUR,,"Pons: 98.8%, Medulla: 0.7%, Midbrain: 0.5%",,,16231,-13.088,-0.028393,5.6574,0.98964,0.004522759389244284,False,438,False,,COVAR,False,438,318.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster68,68,Epen_68,Ependymal,CHRP EPEN,,"Medulla: 29.8%, Pons: 23.1%, Thalamus: 13.7%",,,16231,-3.5111,-0.026436,1.5045,0.99019,0.004281463953584217,False,439,False,,COVAR,False,439,68.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster70,70,Epen_70,Ependymal,EPEN,,"Thalamus: 41.0%, Amygdala: 21.3%, Midbrain: 17.1%",,,16231,-5.2804,-0.026762,2.2473,0.9906,0.0041016763535627184,False,440,False,,COVAR,False,440,70.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster24,24,Fbl_24,Fibroblast,FIB,,"Basal forebrain: 38.0%, Medulla: 32.3%, Hippocampus: 25.1%",,,16231,-4.5452,-0.028035,1.8619,0.99267,0.003195102963166814,False,441,False,,COVAR,False,441,24.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster460,460,Thex_460,Thalamic excitatory,NEUR,,"Thalamus: 98.9%, Midbrain: 0.9%, Cerebral cortex: 0.1%",,,16231,-6.2452,-0.038857,2.2535,0.9972,0.001217730168264192,False,442,False,,COVAR,False,442,460.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster66,66,Epen_66,Ependymal,CHRP EPEN,,"Medulla: 83.1%, Pons: 16.0%, Midbrain: 0.4%",,,16231,-4.8876,-0.033153,1.7103,0.99786,0.0009303860598037322,False,443,False,,COVAR,False,443,66.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster9,9,Mgl_9,Microglia,MGL,,"Cerebral cortex: 27.2%, Midbrain: 16.6%, Hippocampus: 15.0%",,,16231,-4.731,-0.033535,1.6316,0.99813,0.0008128909713222355,False,444,False,,COVAR,False,444,9.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster4,4,Mgl_4,Microglia,MGL,,"Spinal cord: 31.8%, Pons: 26.0%, Medulla: 13.2%",,,16231,-3.8441,-0.03376,1.3212,0.99819,0.0007867852679058821,False,445,False,,COVAR,False,445,4.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster8,8,Mgl_8,Microglia,MGL,,"Hippocampus: 19.2%, Midbrain: 18.4%, Basal forebrain: 11.1%",,,16231,-5.2626,-0.033993,1.7999,0.99827,0.000751980104195272,False,446,False,,COVAR,False,446,8.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster69,69,Epen_69,Ependymal,EPEN,,"Hippocampus: 69.2%, Basal forebrain: 11.2%, Amygdala: 7.6%",,,16231,-5.5344,-0.034022,1.8717,0.99844,0.0006780283915259828,False,447,False,,COVAR,False,447,69.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster10,10,Mgl_10,Microglia,MGL,,"Basal forebrain: 27.7%, Midbrain: 22.1%, Cerebral cortex: 10.3%",,,16231,-5.3164,-0.035033,1.7515,0.9988,0.0005214663206898395,False,448,False,,COVAR,False,448,10.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster316,316,LRL_316,Lower rhombic lip,NEUR,,"Pons: 76.6%, Medulla: 22.0%, Midbrain: 0.6%",,,16231,-14.704,-0.039439,4.702,0.99912,0.0003823474016165844,False,449,False,,COVAR,False,449,316.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster11,11,Mgl_11,Microglia,MGL,,"Cerebral cortex: 37.4%, Hippocampus: 24.2%, Thalamus: 11.1%",,,16231,-5.8651,-0.038,1.7706,0.99954,0.0001998214241273805,False,450,False,,COVAR,False,450,11.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster79,79,Chrp_79,Choroid plexus,CHRP,,"Basal forebrain: 94.0%, Medulla: 5.0%, Hippocampus: 0.5%",,,16231,-8.7735,-0.038704,2.5892,0.99965,0.00015202967541155967,False,451,False,,COVAR,False,451,79.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster7,7,Mgl_7,Microglia,MGL,,"Basal forebrain: 32.0%, Midbrain: 19.4%, Pons: 12.5%",,,16231,-5.4291,-0.039052,1.5962,0.99966,0.00014768523175945073,False,452,False,,COVAR,False,452,7.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster80,80,Chrp_80,Choroid plexus,CHRP,,"Basal forebrain: 94.8%, Medulla: 4.5%, Hippocampus: 0.4%",,,16231,-8.8606,-0.038825,2.5949,0.99968,0.000138996474831301,False,453,False,,COVAR,False,453,80.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster6,6,Mgl_6,Microglia,MGL,,"Hippocampus: 25.1%, Basal forebrain: 15.2%, Thalamus: 11.0%",,,16231,-5.7104,-0.039486,1.6647,0.9997,0.00013030789173217684,False,454,False,,COVAR,False,454,6.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster31,31,Fbl_31,Fibroblast,CHRP,,"Basal forebrain: 47.3%, Medulla: 20.3%, Hypothalamus: 12.4%",,,16231,-6.3311,-0.039675,1.8382,0.99971,0.00012596366536634995,False,455,False,,COVAR,False,455,31.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster81,81,Chrp_81,Choroid plexus,CHRP,,"Basal forebrain: 73.7%, Medulla: 25.6%, Pons: 0.6%",,,16231,-9.6502,-0.041708,2.6573,0.99986,6.08054839496669e-05,False,456,False,,COVAR,False,456,81.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster12,12,Mgl_12,Microglia,MAC,,"Basal forebrain: 29.4%, Cerebral cortex: 14.0%, Cerebellum: 12.2%",,,16231,-4.9564,-0.040816,1.3623,0.99986,6.08054839496669e-05,False,457,False,,COVAR,False,457,12.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster5,5,Mgl_5,Microglia,MGL,,"Hippocampus: 40.4%, Medulla: 29.6%, Basal forebrain: 20.1%",,,16231,-5.5183,-0.042967,1.4889,0.99989,4.777502068369477e-05,False,458,False,,COVAR,False,458,5.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster78,78,Chrp_78,Choroid plexus,CHRP,,"Basal forebrain: 92.5%, Medulla: 6.3%, Thalamus: 0.6%",,,16231,-9.869,-0.043556,2.5955,0.99993,3.040167780437153e-05,False,459,False,,COVAR,False,459,78.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster77,77,Chrp_77,Choroid plexus,CHRP,,"Basal forebrain: 49.7%, Medulla: 46.2%, Hippocampus: 3.0%",,,16231,-9.6144,-0.043401,2.5264,0.99993,3.040167780437153e-05,False,460,False,,COVAR,False,460,77.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster76,76,Chrp_76,Choroid plexus,CHRP EPEN OLIGO,,"Basal forebrain: 55.4%, Medulla: 31.7%, Thalamus: 8.9%",,,16231,-10.2,-0.043144,2.6482,0.99994,2.605845067551099e-05,False,461,False,,COVAR,False,461,76.0
