# TOTAL_GENES = 16231
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster140     COVAR    508   16231       40.091     0.055202       8.7996   2.6323e-06
Cluster294     COVAR    508   16231       38.634      0.05375       8.5887   3.4577e-06
Cluster140     COVAR    509   16231       41.804      0.05756       8.7682   9.4269e-07
Cluster295     COVAR    509   16231       26.946     0.046834       6.8133   3.8507e-05
Cluster140     COVAR    510   16231       40.407     0.055637        8.815   2.3052e-06
Cluster296     COVAR    510   16231       29.831     0.046272       7.5722   4.1044e-05
Cluster140     COVAR    511   16231       44.237     0.060911       8.7202   1.9877e-07
Cluster305     COVAR    511   16231       18.666     0.046531       4.4678   1.4818e-05
Cluster140     COVAR    512   16231       43.446     0.059822       8.7404   3.3804e-07
Cluster306     COVAR    512   16231       17.877     0.038254       5.3248   0.00039469
Cluster140     COVAR    513   16231       43.281     0.059595       8.7449   3.7731e-07
Cluster307     COVAR    513   16231       19.128       0.0387       5.7572   0.00044734
Cluster140     COVAR    514   16231        44.17     0.060819       8.7256   2.1035e-07
Cluster311     COVAR    514   16231       14.567     0.043384       4.1518   0.00022602
Cluster140     COVAR    515   16231        43.46     0.059841       8.7387   3.3368e-07
Cluster328     COVAR    515   16231       23.339     0.039656       6.7851   0.00029213
Cluster140     COVAR    516   16231       43.474      0.05986       8.7351    3.274e-07
Cluster332     COVAR    516   16231       27.487     0.044148       7.4822   0.00012009
Cluster140     COVAR    517   16231       41.625     0.057314       8.7998    1.134e-06
Cluster359     COVAR    517   16231       24.191     0.039631       7.2979   0.00045984
Cluster140     COVAR    518   16231       40.939      0.05637       8.8391   1.8333e-06
Cluster360     COVAR    518   16231       23.945      0.03956       7.4808   0.00068685
Cluster140     COVAR    519   16231       40.279     0.055461       8.9093   3.1065e-06
Cluster370     COVAR    519   16231       24.969     0.034711        8.578     0.001806
Cluster140     COVAR    520   16231       43.966     0.060538       8.7289   2.4009e-07
Cluster377     COVAR    520   16231       24.138     0.039437       6.9446    0.0002556
Cluster140     COVAR    521   16231        44.42     0.061163       8.7177   1.7667e-07
Cluster386     COVAR    521   16231       26.397     0.048363       6.0688   6.8713e-06
Cluster140     COVAR    522   16231       42.722     0.058825       8.7586   5.4328e-07
Cluster388     COVAR    522   16231       20.208     0.039557       5.9859   0.00036903
Cluster140     COVAR    523   16231       40.001     0.055079       8.8044   2.7952e-06
Cluster389     COVAR    523   16231        36.27     0.053384       8.1433   4.2532e-06
Cluster140     COVAR    524   16231       43.023      0.05924       8.7344   4.2578e-07
Cluster396     COVAR    524   16231       29.278     0.050805       6.7833   8.0006e-06
Cluster140     COVAR    525   16231        43.21     0.059497       8.7466   3.9533e-07
Cluster403     COVAR    525   16231       21.095     0.038392       6.3449   0.00044376
Cluster140     COVAR    526   16231       38.038     0.052376       9.3225   2.2634e-05
Cluster404     COVAR    526   16231       24.029     0.027745       10.441     0.010691
Cluster140     COVAR    527   16231       37.693     0.051901       9.1312   1.8419e-05
Cluster405     COVAR    527   16231       30.208     0.036295       10.339    0.0017435
Cluster140     COVAR    528   16231       45.698     0.062923       8.7138   7.9716e-08
Cluster410     COVAR    528   16231        19.95     0.046009       4.7805   1.5127e-05
Cluster140     COVAR    529   16231       44.378     0.061105       8.7227   1.8394e-07
Cluster415     COVAR    529   16231       23.966      0.03972       6.7373   0.00018809
Cluster140     COVAR    530   16231       43.595     0.060027       8.7322   3.0227e-07
Cluster416     COVAR    530   16231       24.879     0.045036       6.6727   9.6772e-05
Cluster140     COVAR    531   16231       43.815     0.060331       8.7318   2.6484e-07
Cluster417     COVAR    531   16231        25.72     0.040402        7.465   0.00028598
Cluster140     COVAR    532   16231       41.102     0.056595        8.817   1.5846e-06
Cluster419     COVAR    532   16231       31.245     0.041044       9.1743   0.00033101
Cluster140     COVAR    533   16231       41.068     0.056548       8.7815   1.4736e-06
Cluster422     COVAR    533   16231       39.118     0.049994        9.325    1.374e-05
Cluster140     COVAR    534   16231       39.257     0.054054       8.8085   4.1992e-06
Cluster424     COVAR    534   16231       49.659     0.057611       10.148   5.0159e-07
Cluster140     COVAR    535   16231       42.978     0.059177       8.7545   4.6317e-07
Cluster425     COVAR    535   16231       31.023     0.038089       9.5383   0.00057353
Cluster140     COVAR    536   16231        38.43     0.052915       8.8588   7.2457e-06
Cluster426     COVAR    536   16231       48.801      0.05386       10.846   3.4396e-06
Cluster140     COVAR    537   16231       42.637     0.058709       8.7588   5.7089e-07
Cluster427     COVAR    537   16231       30.328     0.039587       8.7725   0.00027385
Cluster140     COVAR    538   16231       42.081     0.057942       8.7453   7.5674e-07
Cluster428     COVAR    538   16231       42.968     0.055034       9.1815   1.4509e-06
Cluster140     COVAR    539   16231       43.031     0.059251       8.7446    4.364e-07
Cluster439     COVAR    539   16231       23.398     0.042562       6.4271   0.00013658
Cluster141     COVAR    540   16231        31.72     0.045682       9.5652    0.0004576
Cluster149     COVAR    540   16231       19.868     0.026772       9.9529     0.022964
Cluster141     COVAR    541   16231       32.409     0.046675       8.7682    0.0001099
Cluster155     COVAR    541   16231       29.226     0.038792        9.413    0.0009541
Cluster141     COVAR    542   16231       29.681     0.042745       9.2331    0.0006549
Cluster177     COVAR    542   16231       26.968     0.037796       9.4697    0.0022044
Cluster141     COVAR    543   16231        31.72     0.045683       8.9608    0.0002009
Cluster178     COVAR    543   16231       22.362     0.035751       7.9691    0.0025114
Cluster141     COVAR    544   16231       39.279     0.056569       8.3161   1.1732e-06
Cluster206     COVAR    544   16231        19.27     0.038764       5.6958   0.00035942
Cluster141     COVAR    545   16231       36.968      0.05324       8.4023    5.465e-06
Cluster217     COVAR    545   16231       32.274     0.038682       10.089    0.0006917
Cluster141     COVAR    546   16231       38.085     0.054849       8.3485   2.5585e-06
Cluster225     COVAR    546   16231       25.541     0.039961       7.5978   0.00038859
Cluster141     COVAR    547   16231       38.098     0.054868       8.3408   2.4897e-06
Cluster227     COVAR    547   16231       28.743        0.042       7.9823   0.00015922
Cluster141     COVAR    548   16231        32.19     0.046359       8.4389   6.8582e-05
Cluster228     COVAR    548   16231       53.813     0.068308       9.4368   6.0409e-09
Cluster141     COVAR    549   16231       36.224     0.052169       8.3778   7.7291e-06
Cluster229     COVAR    549   16231       35.482     0.049302       8.3943   1.1929e-05
Cluster141     COVAR    550   16231       36.844     0.053061       8.3649   5.3445e-06
Cluster230     COVAR    550   16231       32.723     0.049136       8.0971   2.6733e-05
Cluster141     COVAR    551   16231       34.415     0.049564       8.3866   2.0473e-05
Cluster231     COVAR    551   16231       48.596     0.064796       9.0507   4.0251e-08
Cluster141     COVAR    552   16231        36.81     0.053013       8.3718   5.5365e-06
Cluster232     COVAR    552   16231       33.969      0.04622       8.7184   4.9121e-05
Cluster141     COVAR    553   16231       35.703     0.051418       8.3587    9.789e-06
Cluster233     COVAR    553   16231       46.288     0.061526       8.9069     1.03e-07
Cluster141     COVAR    554   16231       35.473     0.051087       8.3676   1.1295e-05
Cluster234     COVAR    554   16231       49.238     0.061083       9.6614   1.7567e-07
Cluster141     COVAR    555   16231       34.504     0.049692       8.4748   2.3517e-05
Cluster239     COVAR    555   16231       35.615     0.047835       9.2119   5.5555e-05
Cluster141     COVAR    556   16231       35.988     0.051829       8.4427   1.0176e-05
Cluster240     COVAR    556   16231       30.678     0.040607       9.1847   0.00041999
Cluster141     COVAR    557   16231       36.071     0.051948       8.3998   8.8323e-06
Cluster241     COVAR    557   16231       32.707     0.048126       8.4048   5.0092e-05
Cluster141     COVAR    558   16231       33.471     0.048203       8.4232   3.5596e-05
Cluster242     COVAR    558   16231        49.38     0.063159       9.4772    9.574e-08
Cluster141     COVAR    559   16231       36.069     0.051945       8.4314   9.5045e-06
Cluster243     COVAR    559   16231       29.982     0.042832       8.7606   0.00031136
Cluster141     COVAR    560   16231       37.893     0.054573       8.3569   2.9163e-06
Cluster245     COVAR    560   16231       28.728     0.040927       8.6748   0.00046511
Cluster141     COVAR    561   16231       37.606     0.054159       8.3622   3.4754e-06
Cluster250     COVAR    561   16231       25.976     0.044028       7.5448   0.00028879
Cluster141     COVAR    562   16231       32.908     0.047393       8.3986   4.4837e-05
Cluster251     COVAR    562   16231       48.217     0.075362          7.9   5.3476e-10
Cluster141     COVAR    563   16231       33.744     0.048597       8.4682   3.3972e-05
Cluster252     COVAR    563   16231        37.73      0.05533       8.6364   6.3013e-06
Cluster141     COVAR    564   16231       35.775     0.051522       8.5177   1.3439e-05
Cluster259     COVAR    564   16231       26.762     0.035207       9.4675     0.002355
Cluster141     COVAR    565   16231       36.014     0.051867       8.4768   1.0835e-05
Cluster262     COVAR    565   16231       27.532     0.036636       9.1888    0.0013695
Cluster141     COVAR    566   16231       35.943     0.051764       8.3955   9.3651e-06
Cluster273     COVAR    566   16231       37.628     0.050227       9.2632   2.4473e-05
Cluster141     COVAR    567   16231        37.49     0.053993       8.3878   3.9527e-06
Cluster274     COVAR    567   16231       25.314      0.03696       8.3611    0.0012353
Cluster141     COVAR    568   16231       37.486     0.053986       8.3648   3.7411e-06
Cluster275     COVAR    568   16231       28.226     0.042452       8.0973   0.00024613
Cluster141     COVAR    569   16231       35.302     0.050841       8.3653   1.2301e-05
Cluster278     COVAR    569   16231       44.989     0.064895       8.4832   5.7861e-08
Cluster141     COVAR    570   16231       36.699     0.052854       8.3613   5.7352e-06
Cluster280     COVAR    570   16231       37.224     0.051967       8.7219   9.9383e-06
Cluster141     COVAR    571   16231       33.962     0.048912       8.4216   2.7731e-05
Cluster283     COVAR    571   16231       44.289     0.060375        8.989   4.2304e-07
Cluster141     COVAR    572   16231       36.529     0.052608       8.3852   6.6658e-06
Cluster284     COVAR    572   16231       31.405     0.045562       8.2095   6.5583e-05
Cluster141     COVAR    573   16231       37.161     0.053519       8.3928   4.8019e-06
Cluster285     COVAR    573   16231       26.486     0.037738       8.2745   0.00068665
Cluster141     COVAR    574   16231       32.614      0.04697       8.4294    5.491e-05
Cluster286     COVAR    574   16231         48.5     0.069106       8.6252   9.5847e-09
Cluster141     COVAR    575   16231        36.16     0.052077        8.373   7.9098e-06
Cluster287     COVAR    575   16231       32.448     0.052965       7.3792   5.5291e-06
Cluster141     COVAR    576   16231       33.862     0.048767       8.4217   2.9178e-05
Cluster288     COVAR    576   16231       43.838      0.06161       8.7863   3.0701e-07
